,회사명,거래소코드,회계년도
906,남광토건(주),1260,2022/12
907,남광토건(주),1260,2023/12
908,남해화학(주),25860,2021/12
909,남해화학(주),25860,2022/12
910,남해화학(주),25860,2023/12
911,네이버(주),35420,2020/12
912,네이버(주),35420,2021/12
913,네이버(주),35420,2022/12
914,네이버(주),35420,2023/12
915,넥센타이어(주),2350,2020/12
916,넥센타이어(주),2350,2021/12
917,넥센타이어(주),2350,2022/12
918,넥센타이어(주),2350,2023/12
919,넥스틸(주),92790,2022/12
920,넥스틸(주),92790,2023/12
921,넷마블(주),251270,2020/12
922,넷마블(주),251270,2021/12
923,넷마블(주),251270,2022/12
924,넷마블(주),251270,2023/12
925,다스코(주),58730,2020/12
926,다스코(주),58730,2021/12
927,다스코(주),58730,2022/12
928,다스코(주),58730,2023/12
929,대상(주),1680,2020/12
930,대상(주),1680,2021/12
931,대상(주),1680,2022/12
932,대상(주),1680,2023/12
933,대상홀딩스(주),84690,2020/12
934,대상홀딩스(주),84690,2021/12
935,대상홀딩스(주),84690,2022/12
936,대상홀딩스(주),84690,2023/12
937,대성에너지(주),117580,2020/12
938,대성에너지(주),117580,2021/12
939,대성에너지(주),117580,2022/12
940,대성에너지(주),117580,2023/12
941,대성홀딩스(주),16710,2020/12
942,대성홀딩스(주),16710,2021/12
943,대성홀딩스(주),16710,2022/12
944,대성홀딩스(주),16710,2023/12
945,대원강업(주),430,2020/12
946,대원강업(주),430,2021/12
947,대원강업(주),430,2022/12
948,대원강업(주),430,2023/12
949,대원전선(주),6340,2020/12
950,대원전선(주),6340,2021/12
951,대원전선(주),6340,2022/12
952,대원전선(주),6340,2023/12
953,대원제약(주),3220,2020/12
954,대원제약(주),3220,2021/12
955,대원제약(주),3220,2022/12
956,대원제약(주),3220,2023/12
957,대한방직(주),1070,2020/12
958,대한방직(주),1070,2021/12
959,대한방직(주),1070,2022/12
960,대한방직(주),1070,2023/12
961,대한유화(주),6650,2020/12
962,대한유화(주),6650,2021/12
963,대한유화(주),6650,2022/12
964,대한유화(주),6650,2023/12
965,대한제강(주),84010,2020/12
966,대한제강(주),84010,2021/12
967,대한제강(주),84010,2022/12
968,대한제강(주),84010,2023/12
969,대한제당(주),1790,2020/12
970,대한제당(주),1790,2021/12
971,대한제당(주),1790,2022/12
972,대한제당(주),1790,2023/12
973,대한제분(주),1130,2020/12
974,대한제분(주),1130,2021/12
975,대한제분(주),1130,2022/12
976,대한제분(주),1130,2023/12
977,덕양산업(주),24900,2020/12
978,덕양산업(주),24900,2021/12
979,덕양산업(주),24900,2022/12
980,덕양산업(주),24900,2023/12
981,동국홀딩스(주),1230,2020/12
982,동국홀딩스(주),1230,2021/12
983,동국홀딩스(주),1230,2022/12
984,동국홀딩스(주),1230,2023/12
985,동부건설(주),5960,2020/12
986,동부건설(주),5960,2021/12
987,동부건설(주),5960,2022/12
988,동부건설(주),5960,2023/12
989,동아에스티(주),170900,2020/12
990,동아에스티(주),170900,2021/12
991,동아에스티(주),170900,2022/12
992,동아에스티(주),170900,2023/12
993,동아타이어공업(주),282690,2020/12
994,동아타이어공업(주),282690,2021/12
995,동아타이어공업(주),282690,2022/12
996,동아타이어공업(주),282690,2023/12
997,동양철관(주),8970,2020/12
998,동양철관(주),8970,2021/12
999,동양철관(주),8970,2022/12
1000,동양철관(주),8970,2023/12
1001,동원산업(주),6040,2020/12
1002,동원산업(주),6040,2021/12
1003,동원산업(주),6040,2022/12
1004,동원산업(주),6040,2023/12
1005,동원수산(주),30720,2020/12
1006,동원수산(주),30720,2021/12
1007,동원수산(주),30720,2022/12
1008,동원수산(주),30720,2023/12
1009,동원시스템즈(주),14820,2020/12
1010,동원시스템즈(주),14820,2021/12
1011,동원시스템즈(주),14820,2022/12
1012,동원시스템즈(주),14820,2023/12
1013,동일고무벨트(주),163560,2020/12
1014,동일고무벨트(주),163560,2021/12
1015,동일고무벨트(주),163560,2022/12
1016,동일고무벨트(주),163560,2023/12
1017,동일산업(주),4890,2020/12
1018,동일산업(주),4890,2021/12
1019,동일산업(주),4890,2022/12
1020,동일산업(주),4890,2023/12
1021,동화약품(주),20,2020/12
1022,동화약품(주),20,2021/12
1023,동화약품(주),20,2022/12
1024,동화약품(주),20,2023/12
1025,두산밥캣(주),241560,2020/12
1026,두산밥캣(주),241560,2021/12
1027,두산밥캣(주),241560,2022/12
1028,두산밥캣(주),241560,2023/12
1029,두산에너빌리티(주),34020,2020/12
1030,두산에너빌리티(주),34020,2021/12
1031,두산에너빌리티(주),34020,2022/12
1032,두산에너빌리티(주),34020,2023/12
1033,디아이동일(주),1530,2020/12
1034,디아이동일(주),1530,2021/12
1035,디아이동일(주),1530,2022/12
1036,디아이동일(주),1530,2023/12
1037,디엘(주),210,2020/12
1038,디엘(주),210,2021/12
1039,디엘(주),210,2022/12
1040,디엘(주),210,2023/12
1041,디엘이앤씨(주),375500,2021/12
1042,디엘이앤씨(주),375500,2022/12
1043,디엘이앤씨(주),375500,2023/12
1044,디와이(주),13570,2020/12
1045,디와이(주),13570,2021/12
1046,디와이(주),13570,2022/12
1047,디와이(주),13570,2023/12
1048,디와이파워(주),210540,2020/12
1049,디와이파워(주),210540,2021/12
1050,디와이파워(주),210540,2022/12
1051,디와이파워(주),210540,2023/12
1052,롯데렌탈(주),89860,2020/12
1053,롯데렌탈(주),89860,2021/12
1054,롯데렌탈(주),89860,2022/12
1055,롯데렌탈(주),89860,2023/12
1056,롯데쇼핑(주),23530,2020/12
1057,롯데쇼핑(주),23530,2021/12
1058,롯데쇼핑(주),23530,2022/12
1059,롯데쇼핑(주),23530,2023/12
1060,롯데에너지머티리얼즈(주),20150,2020/12
1061,롯데에너지머티리얼즈(주),20150,2021/12
1062,롯데에너지머티리얼즈(주),20150,2022/12
1063,롯데에너지머티리얼즈(주),20150,2023/12
1064,롯데웰푸드(주),280360,2020/12
1065,롯데웰푸드(주),280360,2021/12
1066,롯데웰푸드(주),280360,2022/12
1067,롯데웰푸드(주),280360,2023/12
1068,롯데정밀화학(주),4000,2020/12
1069,롯데정밀화학(주),4000,2021/12
1070,롯데정밀화학(주),4000,2022/12
1071,롯데정밀화학(주),4000,2023/12
1072,롯데정보통신(주),286940,2020/12
1073,롯데정보통신(주),286940,2021/12
1074,롯데정보통신(주),286940,2022/12
1075,롯데정보통신(주),286940,2023/12
1076,롯데지주(주),4990,2020/12
1077,롯데지주(주),4990,2021/12
1078,롯데지주(주),4990,2022/12
1079,롯데지주(주),4990,2023/12
1080,롯데칠성음료(주),5300,2020/12
1081,롯데칠성음료(주),5300,2021/12
1082,롯데칠성음료(주),5300,2022/12
1083,롯데칠성음료(주),5300,2023/12
1084,롯데케미칼(주),11170,2020/12
1085,롯데케미칼(주),11170,2021/12
1086,롯데케미칼(주),11170,2022/12
1087,롯데케미칼(주),11170,2023/12
1088,명문제약(주),17180,2020/12
1089,명문제약(주),17180,2021/12
1090,명문제약(주),17180,2022/12
1091,명문제약(주),17180,2023/12
1092,명신산업(주),9900,2020/12
1093,명신산업(주),9900,2021/12
1094,명신산업(주),9900,2022/12
1095,명신산업(주),9900,2023/12
1096,무림페이퍼(주),9200,2020/12
1097,무림페이퍼(주),9200,2021/12
1098,무림페이퍼(주),9200,2022/12
1099,무림페이퍼(주),9200,2023/12
1100,무림피앤피(주),9580,2020/12
1101,무림피앤피(주),9580,2021/12
1102,무림피앤피(주),9580,2022/12
1103,무림피앤피(주),9580,2023/12
1104,미래산업(주),25560,2020/12
1105,미래산업(주),25560,2021/12
1106,미래산업(주),25560,2022/12
1107,미래산업(주),25560,2023/12
1108,미원상사(주),2840,2020/12
1109,미원상사(주),2840,2021/12
1110,미원상사(주),2840,2022/12
1111,미원상사(주),2840,2023/12
1112,미원스페셜티케미칼(주),268280,2020/12
1113,미원스페셜티케미칼(주),268280,2021/12
1114,미원스페셜티케미칼(주),268280,2022/12
1115,미원스페셜티케미칼(주),268280,2023/12
1116,미창석유공업(주),3650,2020/12
1117,미창석유공업(주),3650,2021/12
1118,미창석유공업(주),3650,2022/12
1119,미창석유공업(주),3650,2023/12
1120,보해양조(주),890,2020/12
1121,보해양조(주),890,2021/12
1122,보해양조(주),890,2022/12
1123,보해양조(주),890,2023/12
1124,부광약품(주),3000,2020/12
1125,부광약품(주),3000,2021/12
1126,부광약품(주),3000,2022/12
1127,부광약품(주),3000,2023/12
1128,사조산업(주),7160,2020/12
1129,사조산업(주),7160,2021/12
1130,사조산업(주),7160,2022/12
1131,사조산업(주),7160,2023/12
1132,사조씨푸드(주),14710,2023/12
1133,삼성SDI(주),6400,2020/12
1134,삼성SDI(주),6400,2021/12
1135,삼성SDI(주),6400,2022/12
1136,삼성SDI(주),6400,2023/12
1137,삼성공조(주),6660,2020/12
1138,삼성공조(주),6660,2021/12
1139,삼성공조(주),6660,2022/12
1140,삼성공조(주),6660,2023/12
1141,삼성물산(주),28260,2020/12
1142,삼성물산(주),28260,2021/12
1143,삼성물산(주),28260,2022/12
1144,삼성물산(주),28260,2023/12
1145,삼성바이오로직스(주),207940,2020/12
1146,삼성바이오로직스(주),207940,2021/12
1147,삼성바이오로직스(주),207940,2022/12
1148,삼성바이오로직스(주),207940,2023/12
1149,삼성에스디에스(주),18260,2020/12
1150,삼성에스디에스(주),18260,2021/12
1151,삼성에스디에스(주),18260,2022/12
1152,삼성에스디에스(주),18260,2023/12
1153,삼성엔지니어링(주),28050,2020/12
1154,삼성엔지니어링(주),28050,2021/12
1155,삼성엔지니어링(주),28050,2022/12
1156,삼성엔지니어링(주),28050,2023/12
1157,삼성전기(주),9150,2020/12
1158,삼성전기(주),9150,2021/12
1159,삼성전기(주),9150,2022/12
1160,삼성전기(주),9150,2023/12
1161,삼성전자(주),5930,2020/12
1162,삼성전자(주),5930,2021/12
1163,삼성전자(주),5930,2022/12
1164,삼성전자(주),5930,2023/12
1165,삼성중공업(주),10140,2020/12
1166,삼성중공업(주),10140,2021/12
1167,삼성중공업(주),10140,2022/12
1168,삼성중공업(주),10140,2023/12
1169,삼아알미늄(주),6110,2020/12
1170,삼아알미늄(주),6110,2021/12
1171,삼아알미늄(주),6110,2022/12
1172,삼아알미늄(주),6110,2023/12
1173,삼양식품(주),3230,2020/12
1174,삼양식품(주),3230,2021/12
1175,삼양식품(주),3230,2022/12
1176,삼양식품(주),3230,2023/12
1177,삼양통상(주),2170,2020/12
1178,삼양통상(주),2170,2021/12
1179,삼양통상(주),2170,2022/12
1180,삼양통상(주),2170,2023/12
1181,삼영무역(주),2810,2020/12
1182,삼영무역(주),2810,2021/12
1183,삼영무역(주),2810,2022/12
1184,삼영무역(주),2810,2023/12
1185,삼익티에이치케이(주),4380,2022/12
1186,삼익티에이치케이(주),4380,2023/12
1187,삼일제약(주),520,2020/12
1188,삼일제약(주),520,2021/12
1189,삼일제약(주),520,2022/12
1190,삼일제약(주),520,2023/12
1191,삼호개발(주),10960,2020/12
1192,삼호개발(주),10960,2021/12
1193,삼호개발(주),10960,2022/12
1194,삼호개발(주),10960,2023/12
1195,삼화왕관(주),4450,2020/12
1196,삼화왕관(주),4450,2021/12
1197,삼화왕관(주),4450,2022/12
1198,삼화왕관(주),4450,2023/12
1199,삼화전기(주),9470,2020/12
1200,삼화전기(주),9470,2021/12
1201,삼화전기(주),9470,2022/12
1202,삼화전기(주),9470,2023/12
1203,삼화전자공업(주),11230,2020/12
1204,삼화전자공업(주),11230,2021/12
1205,삼화전자공업(주),11230,2022/12
1206,삼화전자공업(주),11230,2023/12
1207,삼화콘덴서공업(주),1820,2020/12
1208,삼화콘덴서공업(주),1820,2021/12
1209,삼화콘덴서공업(주),1820,2022/12
1210,삼화콘덴서공업(주),1820,2023/12
1211,삼화페인트공업(주),390,2020/12
1212,삼화페인트공업(주),390,2021/12
1213,삼화페인트공업(주),390,2022/12
1214,삼화페인트공업(주),390,2023/12
1215,상신브레이크(주),41650,2020/12
1216,상신브레이크(주),41650,2021/12
1217,상신브레이크(주),41650,2022/12
1218,상신브레이크(주),41650,2023/12
1219,새론오토모티브(주),75180,2020/12
1220,새론오토모티브(주),75180,2021/12
1221,새론오토모티브(주),75180,2022/12
1222,새론오토모티브(주),75180,2023/12
1223,샘표(주),7540,2020/12
1224,샘표(주),7540,2021/12
1225,샘표(주),7540,2022/12
1226,샘표(주),7540,2023/12
1227,샘표식품(주),248170,2020/12
1228,샘표식품(주),248170,2021/12
1229,샘표식품(주),248170,2022/12
1230,샘표식품(주),248170,2023/12
1231,서울도시가스(주),17390,2020/12
1232,서울도시가스(주),17390,2021/12
1233,서울도시가스(주),17390,2022/12
1234,서울도시가스(주),17390,2023/12
1235,성문전자(주),14910,2020/12
1236,성문전자(주),14910,2021/12
1237,성문전자(주),14910,2022/12
1238,성문전자(주),14910,2023/12
1239,성보화학(주),3080,2020/12
1240,성보화학(주),3080,2021/12
1241,성보화학(주),3080,2022/12
1242,성보화학(주),3080,2023/12
1243,성신양회(주),4980,2020/12
1244,성신양회(주),4980,2021/12
1245,성신양회(주),4980,2022/12
1246,성신양회(주),4980,2023/12
1247,성창기업지주(주),180,2020/12
1248,성창기업지주(주),180,2021/12
1249,성창기업지주(주),180,2022/12
1250,성창기업지주(주),180,2023/12
1251,세방(주),4360,2020/12
1252,세방(주),4360,2021/12
1253,세방(주),4360,2022/12
1254,세방(주),4360,2023/12
1255,세방전지(주),4490,2020/12
1256,세방전지(주),4490,2021/12
1257,세방전지(주),4490,2022/12
1258,세방전지(주),4490,2023/12
1259,세종공업(주),33530,2020/12
1260,세종공업(주),33530,2021/12
1261,세종공업(주),33530,2022/12
1262,세종공업(주),33530,2023/12
1263,송원산업(주),4430,2020/12
1264,송원산업(주),4430,2021/12
1265,송원산업(주),4430,2022/12
1266,송원산업(주),4430,2023/12
1267,신라교역(주),4970,2020/12
1268,신라교역(주),4970,2021/12
1269,신라교역(주),4970,2022/12
1270,신라교역(주),4970,2023/12
1271,신세계건설(주),34300,2023/12
1272,신송홀딩스(주),6880,2020/12
1273,신송홀딩스(주),6880,2021/12
1274,신송홀딩스(주),6880,2022/12
1275,신송홀딩스(주),6880,2023/12
1276,쌍용씨앤이(주),3410,2020/12
1277,쌍용씨앤이(주),3410,2021/12
1278,쌍용씨앤이(주),3410,2022/12
1279,쌍용씨앤이(주),3410,2023/12
1280,씨에스윈드(주),112610,2020/12
1281,씨에스윈드(주),112610,2021/12
1282,씨에스윈드(주),112610,2022/12
1283,씨에스윈드(주),112610,2023/12
1284,씨제이(주),1040,2020/12
1285,씨제이(주),1040,2021/12
1286,씨제이(주),1040,2022/12
1287,씨제이(주),1040,2023/12
1288,씨제이대한통운(주),120,2020/12
1289,씨제이대한통운(주),120,2021/12
1290,씨제이대한통운(주),120,2022/12
1291,씨제이대한통운(주),120,2023/12
1292,씨제이씨지브이(주),79160,2020/12
1293,씨제이씨지브이(주),79160,2021/12
1294,씨제이씨지브이(주),79160,2022/12
1295,씨제이씨지브이(주),79160,2023/12
1296,씨제이씨푸드(주),11150,2023/12
1297,씨제이제일제당(주),97950,2020/12
1298,씨제이제일제당(주),97950,2021/12
1299,씨제이제일제당(주),97950,2022/12
1300,씨제이제일제당(주),97950,2023/12
1301,아남전자(주),8700,2020/12
1302,아남전자(주),8700,2021/12
1303,아남전자(주),8700,2022/12
1304,아남전자(주),8700,2023/12
1305,아세아(주),2030,2020/12
1306,아세아(주),2030,2021/12
1307,아세아(주),2030,2022/12
1308,아세아(주),2030,2023/12
1309,아세아시멘트(주),183190,2020/12
1310,아세아시멘트(주),183190,2021/12
1311,아세아시멘트(주),183190,2022/12
1312,아세아시멘트(주),183190,2023/12
1313,아세아제지(주),2310,2020/12
1314,아세아제지(주),2310,2021/12
1315,아세아제지(주),2310,2022/12
1316,아세아제지(주),2310,2023/12
1317,아시아나항공(주),20560,2020/12
1318,아시아나항공(주),20560,2021/12
1319,아시아나항공(주),20560,2022/12
1320,아시아나항공(주),20560,2023/12
1321,아이에스동서(주),10780,2020/12
1322,아이에스동서(주),10780,2021/12
1323,아이에스동서(주),10780,2022/12
1324,아이에스동서(주),10780,2023/12
1325,애경산업(주),18250,2020/12
1326,애경산업(주),18250,2021/12
1327,애경산업(주),18250,2022/12
1328,애경산업(주),18250,2023/12
1329,애경케미칼(주),161000,2020/12
1330,애경케미칼(주),161000,2021/12
1331,애경케미칼(주),161000,2022/12
1332,애경케미칼(주),161000,2023/12
1333,에스디바이오센서(주),137310,2020/12
1334,에스디바이오센서(주),137310,2021/12
1335,에스디바이오센서(주),137310,2022/12
1336,에스디바이오센서(주),137310,2023/12
1337,에스엘(주),5850,2020/12
1338,에스엘(주),5850,2021/12
1339,에스엘(주),5850,2022/12
1340,에스엘(주),5850,2023/12
1341,에스지씨에너지(주),5090,2020/12
1342,에스지씨에너지(주),5090,2021/12
1343,에스지씨에너지(주),5090,2022/12
1344,에스지씨에너지(주),5090,2023/12
1345,에스케이(주),34730,2020/12
1346,에스케이(주),34730,2021/12
1347,에스케이(주),34730,2022/12
1348,에스케이(주),34730,2023/12
1349,에스케이가스(주),18670,2020/12
1350,에스케이가스(주),18670,2021/12
1351,에스케이가스(주),18670,2022/12
1352,에스케이가스(주),18670,2023/12
1353,에스케이네트웍스(주),1740,2020/12
1354,에스케이네트웍스(주),1740,2021/12
1355,에스케이네트웍스(주),1740,2022/12
1356,에스케이네트웍스(주),1740,2023/12
1357,에스케이디스커버리(주),6120,2020/12
1358,에스케이디스커버리(주),6120,2021/12
1359,에스케이디스커버리(주),6120,2022/12
1360,에스케이디스커버리(주),6120,2023/12
1361,에스케이디앤디(주),210980,2020/12
1362,에스케이디앤디(주),210980,2021/12
1363,에스케이디앤디(주),210980,2022/12
1364,에스케이디앤디(주),210980,2023/12
1365,에스케이바이오사이언스(주),302440,2022/12
1366,에스케이바이오사이언스(주),302440,2023/12
1367,에스케이바이오팜(주),326030,2020/12
1368,에스케이바이오팜(주),326030,2021/12
1369,에스케이바이오팜(주),326030,2022/12
1370,에스케이바이오팜(주),326030,2023/12
1371,에스케이스퀘어(주),402340,2021/12
1372,에스케이스퀘어(주),402340,2022/12
1373,에스케이스퀘어(주),402340,2023/12
1374,에스케이씨(주),11790,2020/12
1375,에스케이씨(주),11790,2021/12
1376,에스케이씨(주),11790,2022/12
1377,에스케이씨(주),11790,2023/12
1378,에스케이아이이테크놀로지(주),361610,2020/12
1379,에스케이아이이테크놀로지(주),361610,2021/12
1380,에스케이아이이테크놀로지(주),361610,2022/12
1381,에스케이아이이테크놀로지(주),361610,2023/12
1382,에스케이오션플랜트(주),100090,2020/12
1383,에스케이오션플랜트(주),100090,2021/12
1384,에스케이오션플랜트(주),100090,2022/12
1385,에스케이오션플랜트(주),100090,2023/12
1386,에스케이케미칼(주),285130,2020/12
1387,에스케이케미칼(주),285130,2021/12
1388,에스케이케미칼(주),285130,2022/12
1389,에스케이케미칼(주),285130,2023/12
1390,에스케이텔레콤(주),17670,2020/12
1391,에스케이텔레콤(주),17670,2021/12
1392,에스케이텔레콤(주),17670,2022/12
1393,에스케이텔레콤(주),17670,2023/12
1394,에스케이하이닉스(주),660,2020/12
1395,에스케이하이닉스(주),660,2021/12
1396,에스케이하이닉스(주),660,2022/12
1397,에스케이하이닉스(주),660,2023/12
1398,에쓰-오일(주),10950,2020/12
1399,에쓰-오일(주),10950,2021/12
1400,에쓰-오일(주),10950,2022/12
1401,에쓰-오일(주),10950,2023/12
1402,에쓰씨엔지니어링(주),23960,2021/12
1403,에쓰씨엔지니어링(주),23960,2022/12
1404,에쓰씨엔지니어링(주),23960,2023/12
1405,에이치디씨(주),12630,2020/12
1406,에이치디씨(주),12630,2021/12
1407,에이치디씨(주),12630,2022/12
1408,에이치디씨(주),12630,2023/12
1409,에이치디씨현대산업개발(주),294870,2020/12
1410,에이치디씨현대산업개발(주),294870,2021/12
1411,에이치디씨현대산업개발(주),294870,2022/12
1412,에이치디씨현대산업개발(주),294870,2023/12
1413,에이치디씨현대이피(주),89470,2020/12
1414,에이치디씨현대이피(주),89470,2021/12
1415,에이치디씨현대이피(주),89470,2022/12
1416,에이치디씨현대이피(주),89470,2023/12
1417,에이치디한국조선해양(주),9540,2020/12
1418,에이치디한국조선해양(주),9540,2021/12
1419,에이치디한국조선해양(주),9540,2022/12
1420,에이치디한국조선해양(주),9540,2023/12
1421,에이치디현대건설기계(주),267270,2020/12
1422,에이치디현대건설기계(주),267270,2021/12
1423,에이치디현대건설기계(주),267270,2022/12
1424,에이치디현대건설기계(주),267270,2023/12
1425,에이치디현대에너지솔루션(주),322000,2020/12
1426,에이치디현대에너지솔루션(주),322000,2021/12
1427,에이치디현대에너지솔루션(주),322000,2022/12
1428,에이치디현대에너지솔루션(주),322000,2023/12
1429,에이치디현대인프라코어(주),42670,2020/12
1430,에이치디현대인프라코어(주),42670,2021/12
1431,에이치디현대인프라코어(주),42670,2022/12
1432,에이치디현대인프라코어(주),42670,2023/12
1433,에이치디현대일렉트릭(주),267260,2020/12
1434,에이치디현대일렉트릭(주),267260,2021/12
1435,에이치디현대일렉트릭(주),267260,2022/12
1436,에이치디현대일렉트릭(주),267260,2023/12
1437,에이치디현대중공업(주),329180,2020/12
1438,에이치디현대중공업(주),329180,2021/12
1439,에이치디현대중공업(주),329180,2022/12
1440,에이치디현대중공업(주),329180,2023/12
1441,에이치엘디앤아이한라(주),14790,2020/12
1442,에이치엘디앤아이한라(주),14790,2021/12
1443,에이치엘디앤아이한라(주),14790,2022/12
1444,에이치엘디앤아이한라(주),14790,2023/12
1445,에이치엘만도(주),204320,2020/12
1446,에이치엘만도(주),204320,2021/12
1447,에이치엘만도(주),204320,2022/12
1448,에이치엘만도(주),204320,2023/12
1449,에이치엘비글로벌(주),3580,2020/12
1450,에이치엘비글로벌(주),3580,2021/12
1451,에이치엘비글로벌(주),3580,2022/12
1452,에이치엘비글로벌(주),3580,2023/12
1453,에이치엘홀딩스(주),60980,2020/12
1454,에이치엘홀딩스(주),60980,2021/12
1455,에이치엘홀딩스(주),60980,2022/12
1456,에이치엘홀딩스(주),60980,2023/12
1457,에이치엠엠(주),11200,2020/12
1458,에이치엠엠(주),11200,2021/12
1459,에이치엠엠(주),11200,2022/12
1460,에이치엠엠(주),11200,2023/12
1461,엔에이치엔(주),181710,2020/12
1462,엔에이치엔(주),181710,2021/12
1463,엔에이치엔(주),181710,2022/12
1464,엔에이치엔(주),181710,2023/12
1465,엘아이지넥스원(주),79550,2020/12
1466,엘아이지넥스원(주),79550,2021/12
1467,엘아이지넥스원(주),79550,2022/12
1468,엘아이지넥스원(주),79550,2023/12
1469,엘에스에코에너지(주),229640,2020/12
1470,엘에스에코에너지(주),229640,2021/12
1471,엘에스에코에너지(주),229640,2022/12
1472,엘에스에코에너지(주),229640,2023/12
1473,엘지디스플레이(주),34220,2020/12
1474,엘지디스플레이(주),34220,2021/12
1475,엘지디스플레이(주),34220,2022/12
1476,엘지디스플레이(주),34220,2023/12
1477,엘지전자(주),66570,2020/12
1478,엘지전자(주),66570,2021/12
1479,엘지전자(주),66570,2022/12
1480,엘지전자(주),66570,2023/12
1481,영보화학(주),14440,2020/12
1482,영보화학(주),14440,2021/12
1483,영보화학(주),14440,2022/12
1484,영보화학(주),14440,2023/12
1485,영풍제지(주),6740,2020/12
1486,영풍제지(주),6740,2021/12
1487,영풍제지(주),6740,2022/12
1488,영풍제지(주),6740,2023/12
1489,오씨아이홀딩스(주),10060,2020/12
1490,오씨아이홀딩스(주),10060,2021/12
1491,오씨아이홀딩스(주),10060,2022/12
1492,오씨아이홀딩스(주),10060,2023/12
1493,유니퀘스트(주),77500,2020/12
1494,유니퀘스트(주),77500,2021/12
1495,유니퀘스트(주),77500,2022/12
1496,유니퀘스트(주),77500,2023/12
1497,율촌화학(주),8730,2020/12
1498,율촌화학(주),8730,2021/12
1499,율촌화학(주),8730,2022/12
1500,율촌화학(주),8730,2023/12
1501,인터지스(주),129260,2020/12
1502,인터지스(주),129260,2021/12
1503,인터지스(주),129260,2022/12
1504,인터지스(주),129260,2023/12
1505,일동제약(주),249420,2020/12
1506,일동제약(주),249420,2021/12
1507,일동제약(주),249420,2022/12
1508,일동제약(주),249420,2023/12
1509,일동홀딩스(주),230,2020/12
1510,일동홀딩스(주),230,2021/12
1511,일동홀딩스(주),230,2022/12
1512,일동홀딩스(주),230,2023/12
1513,일성건설(주),13360,2020/12
1514,일성건설(주),13360,2021/12
1515,일성건설(주),13360,2022/12
1516,일성건설(주),13360,2023/12
1517,일신방직(주),3200,2020/12
1518,일신방직(주),3200,2021/12
1519,일신방직(주),3200,2022/12
1520,일신방직(주),3200,2023/12
1521,일양약품(주),7570,2020/12
1522,일양약품(주),7570,2021/12
1523,일양약품(주),7570,2022/12
1524,일양약품(주),7570,2023/12
1525,일정실업(주),8500,2020/12
1526,일정실업(주),8500,2021/12
1527,일정실업(주),8500,2022/12
1528,일정실업(주),8500,2023/12
1529,일진다이아몬드(주),81000,2020/12
1530,일진다이아몬드(주),81000,2021/12
1531,일진다이아몬드(주),81000,2022/12
1532,일진다이아몬드(주),81000,2023/12
1533,일진전기(주),103590,2020/12
1534,일진전기(주),103590,2021/12
1535,일진전기(주),103590,2022/12
1536,일진전기(주),103590,2023/12
1537,일진홀딩스(주),15860,2020/12
1538,일진홀딩스(주),15860,2021/12
1539,일진홀딩스(주),15860,2022/12
1540,일진홀딩스(주),15860,2023/12
1541,전방(주),950,2020/12
1542,전방(주),950,2021/12
1543,전방(주),950,2022/12
1544,전방(주),950,2023/12
1545,제이더블유생명과학(주),234080,2020/12
1546,제이더블유생명과학(주),234080,2021/12
1547,제이더블유생명과학(주),234080,2022/12
1548,제이더블유생명과학(주),234080,2023/12
1549,제이더블유중외제약(주),1060,2020/12
1550,제이더블유중외제약(주),1060,2021/12
1551,제이더블유중외제약(주),1060,2022/12
1552,제이더블유중외제약(주),1060,2023/12
1553,제이더블유홀딩스(주),96760,2020/12
1554,제이더블유홀딩스(주),96760,2021/12
1555,제이더블유홀딩스(주),96760,2022/12
1556,제이더블유홀딩스(주),96760,2023/12
1557,제일약품(주),271980,2020/12
1558,제일약품(주),271980,2021/12
1559,제일약품(주),271980,2022/12
1560,제일약품(주),271980,2023/12
1561,제일파마홀딩스(주),2620,2020/12
1562,제일파마홀딩스(주),2620,2021/12
1563,제일파마홀딩스(주),2620,2022/12
1564,제일파마홀딩스(주),2620,2023/12
1565,조광페인트(주),4910,2020/12
1566,조광페인트(주),4910,2021/12
1567,조광페인트(주),4910,2022/12
1568,조광페인트(주),4910,2023/12
1569,조선내화(주),462520,2023/12
1570,지에스건설(주),6360,2020/12
1571,지에스건설(주),6360,2021/12
1572,지에스건설(주),6360,2022/12
1573,지에스건설(주),6360,2023/12
1574,진양산업(주),3780,2020/12
1575,진양산업(주),3780,2021/12
1576,진양산업(주),3780,2022/12
1577,진양산업(주),3780,2023/12
1578,진양폴리우레탄(주),10640,2020/12
1579,진양폴리우레탄(주),10640,2021/12
1580,진양폴리우레탄(주),10640,2022/12
1581,진양폴리우레탄(주),10640,2023/12
1582,참엔지니어링(주),9310,2020/12
1583,참엔지니어링(주),9310,2021/12
1584,참엔지니어링(주),9310,2022/12
1585,참엔지니어링(주),9310,2023/12
1586,케이씨그린홀딩스(주),9440,2020/12
1587,케이씨그린홀딩스(주),9440,2021/12
1588,케이씨그린홀딩스(주),9440,2022/12
1589,케이씨그린홀딩스(주),9440,2023/12
1590,케이씨코트렐(주),119650,2020/12
1591,케이씨코트렐(주),119650,2021/12
1592,케이씨코트렐(주),119650,2022/12
1593,케이씨코트렐(주),119650,2023/12
1594,케이지모빌리티(주),3620,2020/12
1595,케이지모빌리티(주),3620,2021/12
1596,케이지모빌리티(주),3620,2022/12
1597,케이지모빌리티(주),3620,2023/12
1598,케이피엑스케미칼(주),25000,2020/12
