,회사명,거래소코드,회계년도,단기차입금,유동성장기부채,사채,장기차입금,자본,부채,이자비용,세후타인자본비용
479,(주)알루코,1780,2023/12,288329909.0,43228847.0,0.0,0.0,358843355.0,502306306.0,24278672.0,0.07322585080515864
480,(주)에넥스,11090,2020/12,13200000.0,0.0,0.0,0.0,45256582.0,67681050.0,702843.0,0.05324568181818182
481,(주)에넥스,11090,2021/12,8200000.0,0.0,0.0,0.0,66413970.0,66492066.0,704639.0,0.08593158536585366
482,(주)에넥스,11090,2022/12,8000000.0,0.0,0.0,0.0,44341097.0,83739059.0,1014776.0,0.126847
483,(주)에넥스,11090,2023/12,7700000.0,4000000.0,0.0,0.0,38971288.0,105063306.0,1643587.0,0.14047752136752137
484,(주)에스메디,118000,2020/12,1887670.0,23249625.0,0.0,0.0,76126123.0,62166694.0,3695922.0,0.1470294238103185
485,(주)에스메디,118000,2021/12,0.0,29596598.0,0.0,0.0,119400405.0,56902663.0,7633775.0,0.25792744828307634
486,(주)에스메디,118000,2022/12,8952704.0,14788140.0,0.0,0.0,129579570.0,60277758.0,5546135.0,0.23361153461940948
487,(주)에스메디,118000,2023/12,2000000.0,546903.0,0.0,0.0,137704448.0,17600314.0,3322822.0,1.3046519635808667
488,(주)에스비에스,34120,2020/12,0.0,0.0,0.0,0.0,566971570.0,603439578.0,6598062.0,inf
489,(주)에스비에스,34120,2021/12,2000000.0,99948402.0,0.0,0.0,721597359.0,740552349.0,5520359.0,0.05414855840506455
490,(주)에스비에스,34120,2022/12,62000000.0,29981182.0,0.0,0.0,873276545.0,534612152.0,5651033.0,0.06143683824371816
491,(주)에스비에스,34120,2023/12,51800000.0,79975628.0,0.0,0.0,881121438.0,465277013.0,6689177.0,0.05076186774082382
492,(주)에스원,12750,2020/12,0.0,0.0,0.0,0.0,1384184652.0,522505041.0,1058520.0,inf
493,(주)에스원,12750,2021/12,0.0,0.0,0.0,0.0,1442895805.0,530076698.0,927226.0,inf
494,(주)에스원,12750,2022/12,0.0,0.0,0.0,0.0,1522989263.0,552669333.0,981807.0,inf
495,(주)에스원,12750,2023/12,0.0,0.0,0.0,0.0,1597906769.0,581598590.0,1383782.0,inf
496,(주)에스지글로벌,1380,2020/12,18144607.0,3000000.0,0.0,0.0,126446382.0,72419539.0,826396.0,0.039083062645713866
497,(주)에스지글로벌,1380,2021/12,1239610.0,4000000.0,0.0,0.0,122979798.0,64041656.0,1369617.0,0.2613967451775991
498,(주)에스지글로벌,1380,2022/12,3090285.0,27000000.0,0.0,0.0,121160193.0,64775256.0,1643121.0,0.054606362153100246
499,(주)에스지글로벌,1380,2023/12,17956989.0,0.0,0.0,0.0,141051734.0,57195064.0,2197077.0,0.12235219390065896
500,(주)에스지세계물산,4060,2020/12,37500544.0,0.0,0.0,0.0,196238845.0,70956781.0,848314.0,0.022621378505869143
501,(주)에스지세계물산,4060,2021/12,38597174.0,0.0,0.0,0.0,244265015.0,64147889.0,600548.0,0.015559377481885073
502,(주)에스지세계물산,4060,2022/12,35414944.0,0.0,0.0,0.0,245425084.0,58390586.0,1031111.0,0.029115138513278464
503,(주)에스지세계물산,4060,2023/12,40289853.0,0.0,0.0,0.0,242842111.0,60692456.0,1194942.0,0.02965863389970671
504,(주)에이치에스애드,35000,2020/12,2052241.0,0.0,0.0,0.0,145329056.0,385037788.0,338233.0,0.16481154016511707
505,(주)에이치에스애드,35000,2021/12,10100336.0,0.0,0.0,0.0,161164356.0,403733028.0,547291.0,0.05418542511853071
506,(주)에이치에스애드,35000,2022/12,15910815.0,0.0,0.0,0.0,176568226.0,368225320.0,741637.0,0.04661213143387061
507,(주)에이치에스애드,35000,2023/12,2106566.0,0.0,0.0,0.0,182779848.0,364992855.0,874545.0,0.4151519582106613
508,(주)에이프로젠,7460,2020/12,12469657.0,0.0,0.0,0.0,690139401.0,144268553.0,5231389.0,0.41952950269602446
509,(주)에이프로젠,7460,2021/12,12089336.0,0.0,0.0,0.0,704362443.0,119749391.0,11420692.0,0.9446914206040762
510,(주)에이프로젠,7460,2022/12,49763397.0,8610063.0,0.0,0.0,461002376.0,138850905.0,9905644.0,0.1696943097085559
511,(주)에이프로젠,7460,2023/12,24025780.0,68102410.0,0.0,0.0,417688000.0,176739762.0,631835.0,0.006858215710088302
512,(주)에이프로젠바이오로직스,3060,2020/12,2469657.0,0.0,0.0,0.0,598356204.0,16952930.0,49058.0,0.01986429694487939
513,(주)에이프로젠바이오로직스,3060,2021/12,2089336.0,0.0,0.0,0.0,597180878.0,17440224.0,31139.0,0.014903778042401988
514,(주)에이프로젠바이오로직스,3060,2022/12,134263397.0,0.0,0.0,0.0,502373659.0,173729692.0,274408.0,0.0020438034947082412
515,(주)에이프로젠바이오로직스,3060,2023/12,90025780.0,39334509.0,0.0,0.0,368691478.0,220705187.0,3668234.0,0.02835672390929801
516,(주)에이플러스에셋어드바이저,244920,2020/12,2000000.0,366657.0,0.0,0.0,112169483.0,139418905.0,2792062.0,1.1797493257366827
517,(주)에이플러스에셋어드바이저,244920,2021/12,2000000.0,608331.0,0.0,0.0,127601631.0,157987674.0,1411484.0,0.5411445096500406
518,(주)에이플러스에셋어드바이저,244920,2022/12,2000000.0,600000.0,0.0,0.0,186149002.0,159153035.0,1729693.0,0.6652665384615385
519,(주)에이플러스에셋어드바이저,244920,2023/12,23000000.0,0.0,0.0,0.0,189535579.0,183319122.0,2030799.0,0.08829560869565217
520,(주)에코프로머티리얼즈,450080,2020/12,,,,,,,,
521,(주)에코프로머티리얼즈,450080,2021/12,,,,,,,,
522,(주)에코프로머티리얼즈,450080,2022/12,,,,,,,,
523,(주)에코프로머티리얼즈,450080,2023/12,,,,,,,,
524,(주)에프앤에프홀딩스,7700,2020/12,53902288.0,10705920.0,0.0,0.0,551723622.0,266105400.0,1472246.0,0.022787290432200194
525,(주)에프앤에프홀딩스,7700,2021/12,210642100.0,10738720.0,0.0,0.0,2314337308.0,597967525.0,2961792.0,0.013378719981252216
526,(주)에프앤에프홀딩스,7700,2022/12,194971851.0,10809600.0,0.0,0.0,2889031983.0,706086461.0,10436114.0,0.050714551526804034
527,(주)에프앤에프홀딩스,7700,2023/12,42161163.0,0.0,0.0,0.0,3195056319.0,645468239.0,11569612.0,0.27441396718586725
528,(주)엔아이스틸,8260,2020/12,,,,,,,,
529,(주)엔아이스틸,8260,2021/12,,,,,,,,
530,(주)엔아이스틸,8260,2022/12,,,,,,,,
531,(주)엔아이스틸,8260,2023/12,,,,,,,,
532,(주)엔케이,85310,2020/12,7700000.0,2215236.0,0.0,0.0,89478356.0,50718430.0,1241687.0,0.1252302012781138
533,(주)엔케이,85310,2021/12,0.0,0.0,0.0,0.0,102714607.0,28011922.0,1388956.0,inf
534,(주)엔케이,85310,2022/12,8248152.0,0.0,0.0,0.0,128231543.0,57514392.0,1538040.0,0.18647086038181643
535,(주)엔케이,85310,2023/12,2525930.0,0.0,0.0,0.0,184709905.0,62956181.0,3155598.0,1.2492816507187452
536,(주)엘앤에프,66970,2020/12,96766587.0,13679573.0,0.0,0.0,197605846.0,268611553.0,5685350.0,0.05147621248217231
537,(주)엘앤에프,66970,2021/12,129615076.0,36553609.0,0.0,0.0,635190356.0,897009073.0,13589104.0,0.08177897056837154
538,(주)엘앤에프,66970,2022/12,406139885.0,58661862.0,0.0,0.0,1285330380.0,1738602594.0,21257550.0,0.04573466028732461
539,(주)엘앤에프,66970,2023/12,717892000.0,87155663.0,0.0,0.0,1109988604.0,2241456007.0,78932675.0,0.09804720717511108
540,(주)엘에스,6260,2020/12,1244974000.0,666393000.0,0.0,0.0,4448497000.0,7212043000.0,122753000.0,0.06422262181988074
541,(주)엘에스,6260,2021/12,1537208000.0,1011670000.0,0.0,0.0,4710266000.0,7915665000.0,105637000.0,0.041444510094245386
542,(주)엘에스,6260,2022/12,3597977000.0,1295456000.0,0.0,0.0,5554663000.0,11259315000.0,185284000.0,0.037863806452443506
543,(주)엘에스,6260,2023/12,4004057000.0,1292153000.0,0.0,0.0,6750601000.0,11495353000.0,392751000.0,0.0741569915090225
544,(주)엘에스네트웍스,680,2020/12,84935440.0,409724424.0,0.0,0.0,493208666.0,735193129.0,22673668.0,0.045836886414540395
545,(주)엘에스네트웍스,680,2021/12,12832883.0,20000000.0,0.0,0.0,553629003.0,755744195.0,20374283.0,0.6205450493031636
546,(주)엘에스네트웍스,680,2022/12,22547380.0,45073237.0,0.0,0.0,551876483.0,748565972.0,18514224.0,0.27379554966202096
547,(주)엘에스네트웍스,680,2023/12,16291014.0,439338745.0,0.0,0.0,564007597.0,745211526.0,20879007.0,0.04582450243334523
548,(주)엘에프,93050,2020/12,291791315.0,161366000.0,0.0,0.0,1414420667.0,1065019216.0,9190250.0,0.020280484714232185
549,(주)엘에프,93050,2021/12,234807048.0,14500000.0,0.0,0.0,1498369503.0,1042768391.0,9833000.0,0.039441323776775054
550,(주)엘에프,93050,2022/12,130709327.0,244029000.0,0.0,0.0,1656848107.0,927192270.0,10109419.0,0.026977275265468108
551,(주)엘에프,93050,2023/12,232491555.0,272262000.0,0.0,0.0,1713549888.0,1042077874.0,15254852.0,0.030222376541756104
552,(주)엘엑스세미콘,108320,2020/12,0.0,0.0,0.0,0.0,532284504.0,218317835.0,216066.0,inf
553,(주)엘엑스세미콘,108320,2021/12,0.0,0.0,0.0,0.0,800332708.0,372198274.0,174344.0,inf
554,(주)엘엑스세미콘,108320,2022/12,0.0,0.0,0.0,0.0,950360649.0,339257893.0,430596.0,inf
555,(주)엘엑스세미콘,108320,2023/12,0.0,0.0,0.0,0.0,976763737.0,228301208.0,448344.0,inf
556,(주)엘엑스인터내셔널,1120,2020/12,106803954.0,225629836.0,0.0,0.0,1758330998.0,3637611206.0,42753000.0,0.1286060601721624
557,(주)엘엑스인터내셔널,1120,2021/12,415970655.0,328655946.0,0.0,0.0,2384244343.0,4362644679.0,34101000.0,0.04579610767894122
558,(주)엘엑스인터내셔널,1120,2022/12,281801594.0,301170402.0,0.0,0.0,3036475273.0,4682532061.0,59066000.0,0.10131876042978916
559,(주)엘엑스인터내셔널,1120,2023/12,130851842.0,313994958.0,0.0,0.0,3074954894.0,4920385837.0,116192000.0,0.2611955396779296
560,(주)엘엑스하우시스,108670,2020/12,247600000.0,154167000.0,0.0,0.0,837215000.0,1548157000.0,29481000.0,0.07337835113386615
561,(주)엘엑스하우시스,108670,2021/12,244178000.0,294369000.0,0.0,0.0,863418000.0,1683973000.0,23792000.0,0.04417813115661214
562,(주)엘엑스하우시스,108670,2022/12,323324000.0,162654000.0,0.0,0.0,779943000.0,1703786000.0,33531000.0,0.0689969504792398
563,(주)엘엑스하우시스,108670,2023/12,242273000.0,159903000.0,0.0,0.0,832982000.0,1551810000.0,44769000.0,0.11131693586887333
564,(주)엘지,3550,2020/12,49665000.0,274202000.0,0.0,0.0,20861290000.0,3420978000.0,32940000.0,0.10170841734415671
565,(주)엘지,3550,2021/12,41453000.0,247308000.0,0.0,0.0,21940221000.0,3729575000.0,23099000.0,0.07999348942551106
566,(주)엘지,3550,2022/12,289303000.0,384669000.0,0.0,0.0,26234186000.0,3399491000.0,20422000.0,0.030300962057770945
567,(주)엘지,3550,2023/12,2565000.0,15546000.0,0.0,0.0,27016489000.0,3236596000.0,39701000.0,2.1920932030257854
568,(주)엘지생활건강,51900,2020/12,186412986.0,3578572.0,0.0,0.0,4849195699.0,1952220085.0,12508000.0,0.06583450407833384
569,(주)엘지생활건강,51900,2021/12,256676146.0,35460166.0,0.0,0.0,5497832811.0,2057406606.0,12537000.0,0.04291489789191287
570,(주)엘지생활건강,51900,2022/12,215544469.0,7504920.0,0.0,0.0,5468835988.0,1834093664.0,14831000.0,0.0664920001193099
571,(주)엘지생활건강,51900,2023/12,138182510.0,7790336.0,0.0,0.0,5548926466.0,1671359346.0,19367000.0,0.13267536073113215
572,(주)엘지에너지솔루션,373220,2020/12,793584000.0,329454000.0,0.0,0.0,7565405000.0,12376390000.0,7910000.0,0.00704339479162771
573,(주)엘지에너지솔루션,373220,2021/12,1146277000.0,1057099000.0,0.0,0.0,8742373000.0,15021764000.0,67011000.0,0.030412875514664768
574,(주)엘지에너지솔루션,373220,2022/12,1243992000.0,1622709000.0,0.0,0.0,20593762000.0,17705683000.0,113684000.0,0.03965673434376309
575,(주)엘지에너지솔루션,373220,2023/12,1576437000.0,1635019000.0,0.0,0.0,24373509000.0,21063635000.0,315752000.0,0.09832051256501724
576,(주)엘지유플러스,32640,2020/12,50000000.0,1081600000.0,0.0,0.0,7651214000.0,10698976000.0,149250000.0,0.13189289501590667
577,(주)엘지유플러스,32640,2021/12,0.0,1774627000.0,0.0,0.0,7958558000.0,11411957000.0,153152000.0,0.086300952256446
578,(주)엘지유플러스,32640,2022/12,0.0,1427215000.0,0.0,0.0,8449667000.0,11325133000.0,180576000.0,0.12652333390554332
579,(주)엘지유플러스,32640,2023/12,130000000.0,2172052000.0,0.0,0.0,8756785000.0,11343820000.0,242592000.0,0.10538076463954767
580,(주)엘지헬로비전,37560,2020/12,0.0,158392130.0,0.0,0.0,631105915.0,841615540.0,15715346.0,0.09921797250911393
581,(주)엘지헬로비전,37560,2021/12,0.0,37716680.0,0.0,0.0,652383502.0,835732530.0,12778972.0,0.3388148691772447
582,(주)엘지헬로비전,37560,2022/12,0.0,206716365.0,0.0,0.0,625521811.0,802491626.0,10492415.0,0.050757544038663796
583,(주)엘지헬로비전,37560,2023/12,0.0,149575343.0,0.0,0.0,565338308.0,754107898.0,12283979.0,0.08212569500843464
584,(주)엘지화학,51910,2020/12,879757000.0,636271000.0,0.0,0.0,18790440000.0,22598454000.0,198814000.0,0.13114137733603864
585,(주)엘지화학,51910,2021/12,1688383000.0,1788697000.0,0.0,0.0,23209988000.0,27925314000.0,211002000.0,0.0606836771083783
586,(주)엘지화학,51910,2022/12,1402367000.0,2402000000.0,0.0,0.0,37481127000.0,30492696000.0,303069000.0,0.0796634499247838
587,(주)엘지화학,51910,2023/12,1875362000.0,5202517000.0,0.0,0.0,40938185000.0,36528509000.0,647232000.0,0.09144434370805152
588,(주)엠씨넥스,97520,2020/12,56713409.0,6233524.0,0.0,0.0,252934743.0,200461505.0,3660475.0,0.05815176094441329
589,(주)엠씨넥스,97520,2021/12,35449955.0,14502100.0,0.0,0.0,298966196.0,226561392.0,1499484.0,0.030018464705806398
590,(주)엠씨넥스,97520,2022/12,41992558.0,6243833.0,0.0,0.0,309066578.0,229823433.0,4143875.0,0.08590765009762028
591,(주)엠씨넥스,97520,2023/12,39623164.0,8703450.0,0.0,0.0,323612702.0,212084768.0,3042500.0,0.06295702819154679
592,(주)영풍,670,2020/12,246211087.0,16880234.0,0.0,0.0,3712136489.0,1288719463.0,5699083.0,0.021661995455942842
593,(주)영풍,670,2021/12,321410376.0,6622576.0,0.0,0.0,3902290708.0,1618710698.0,4744783.0,0.014464348691408295
594,(주)영풍,670,2022/12,174709985.0,10814873.0,0.0,0.0,4403386627.0,1468547025.0,8978899.0,0.04839728269728685
595,(주)영풍,670,2023/12,155710500.0,23773460.0,0.0,0.0,4282768795.0,1285348175.0,18883334.0,0.10520903372089628
596,(주)예스코홀딩스,15360,2020/12,60359232.0,156250180.0,0.0,0.0,521308330.0,1042780635.0,12847994.0,0.05931410773600179
597,(주)예스코홀딩스,15360,2021/12,6644124.0,120473924.0,0.0,0.0,533558018.0,889444520.0,11093531.0,0.08726951974592939
598,(주)예스코홀딩스,15360,2022/12,15000000.0,226095156.0,0.0,0.0,519538661.0,971855140.0,10462648.0,0.043396342645722834
599,(주)예스코홀딩스,15360,2023/12,15000000.0,101925904.0,0.0,0.0,503009253.0,855030228.0,10158805.0,0.08688241572201144
600,(주)오뚜기,7310,2020/12,131796574.0,69733128.0,0.0,0.0,1441924478.0,897375182.0,8645900.0,0.04290136845436312
601,(주)오뚜기,7310,2021/12,260991826.0,81970965.0,0.0,0.0,1538452347.0,1067386662.0,8995106.0,0.02622764403617184
602,(주)오뚜기,7310,2022/12,572193928.0,234096513.0,0.0,0.0,1947519891.0,1622240968.0,19342477.0,0.023989465850556946
603,(주)오뚜기,7310,2023/12,416084368.0,104535756.0,0.0,0.0,2063540799.0,1432941730.0,47616492.0,0.09146110533368472
604,(주)오리온,271560,2020/12,2516963.0,0.0,0.0,0.0,1897508266.0,767898168.0,7362309.0,2.925076371802049
605,(주)오리온,271560,2021/12,1734778.0,159956353.0,0.0,0.0,2292550472.0,827878189.0,6389281.0,0.03951534608289678
606,(주)오리온,271560,2022/12,23907383.0,69973925.0,0.0,0.0,2639228833.0,732455082.0,4394395.0,0.04680798652698789
607,(주)오리온,271560,2023/12,3812744.0,0.0,0.0,0.0,2955476949.0,565908178.0,3600108.0,0.9442301922185177
608,(주)오리온홀딩스,1800,2020/12,19516963.0,60000000.0,0.0,0.0,3494709905.0,1002841041.0,9019144.0,0.11342415076893719
609,(주)오리온홀딩스,1800,2021/12,95734778.0,159956353.0,0.0,0.0,3870846883.0,1090941457.0,9038654.0,0.0353498925232569
610,(주)오리온홀딩스,1800,2022/12,105907383.0,69973925.0,0.0,0.0,4124954123.0,977214308.0,6547723.0,0.03722807769885359
611,(주)오리온홀딩스,1800,2023/12,95812744.0,0.0,0.0,0.0,4319813023.0,818487035.0,6996034.0,0.07301778143416914
612,(주)와이투솔루션,11690,2020/12,12836822.0,722697.0,0.0,0.0,31866908.0,81286586.0,2629513.0,0.19392376676488304
613,(주)와이투솔루션,11690,2021/12,0.0,0.0,0.0,0.0,87556350.0,30945551.0,428219.0,inf
614,(주)와이투솔루션,11690,2022/12,746500.0,0.0,0.0,0.0,82499822.0,44107169.0,1787609.0,2.394653717347622
615,(주)와이투솔루션,11690,2023/12,0.0,0.0,0.0,0.0,101958444.0,22163186.0,658084.0,inf
616,(주)우리금융지주,316140,2020/12,,,,,,,,
617,(주)우리금융지주,316140,2021/12,,,,,,,,
618,(주)우리금융지주,316140,2022/12,,,,,,,,
619,(주)우리금융지주,316140,2023/12,,,,,,,,
620,(주)우성,6980,2020/12,49431393.0,1296339.0,0.0,0.0,177352851.0,136104556.0,1656936.0,0.03266331717727889
621,(주)우성,6980,2021/12,82322597.0,1154419.0,0.0,0.0,172245247.0,172372494.0,943629.0,0.01130405763425947
622,(주)우성,6980,2022/12,109812146.0,4821987.0,0.0,0.0,173231984.0,228737289.0,3598924.0,0.031394872589999
623,(주)우성,6980,2023/12,109715560.0,3654868.0,0.0,0.0,182519530.0,242808034.0,7216591.0,0.06365496829561233
624,(주)우신시스템,17370,2020/12,103961590.0,13667972.0,0.0,0.0,100232109.0,224284592.0,4345144.0,0.036939217711275674
625,(주)우신시스템,17370,2021/12,105570324.0,19715569.0,0.0,0.0,89247153.0,220358555.0,4490602.0,0.035842838267513485
626,(주)우신시스템,17370,2022/12,105758050.0,11976010.0,0.0,0.0,90048515.0,192467200.0,5636911.0,0.04787833699101178
627,(주)우신시스템,17370,2023/12,109228368.0,7190120.0,0.0,0.0,96403708.0,284056762.0,7079206.0,0.06080826268762398
628,(주)우진,105840,2020/12,13479058.0,22588023.0,0.0,0.0,166336143.0,73838366.0,1069913.0,0.029664529824301556
629,(주)우진,105840,2021/12,8554328.0,397569.0,0.0,0.0,159569193.0,70225426.0,1106410.0,0.1235950324272051
630,(주)우진,105840,2022/12,285954.0,16111111.0,0.0,0.0,176569431.0,50483945.0,1014243.0,0.06185515517563662
631,(주)우진,105840,2023/12,0.0,0.0,0.0,0.0,197283318.0,43017758.0,383437.0,inf
632,(주)우진플라임,49800,2020/12,24301604.0,80719147.0,0.0,0.0,60776608.0,206845326.0,4813545.0,0.045834227561370226
633,(주)우진플라임,49800,2021/12,23849066.0,70176540.0,0.0,0.0,82119741.0,194240951.0,3252034.0,0.034586684822855596
634,(주)우진플라임,49800,2022/12,26813495.0,60297601.0,0.0,0.0,102784724.0,182460325.0,3536647.0,0.04059927107334294
635,(주)우진플라임,49800,2023/12,53413539.0,46081657.0,0.0,0.0,106427030.0,211957809.0,6044222.0,0.06074888279028065
636,(주)웅진,16880,2020/12,123500000.0,111000000.0,0.0,0.0,198132874.0,897850726.0,24774388.0,0.10564771002132196
637,(주)웅진,16880,2021/12,206418591.0,52073140.0,0.0,0.0,220517482.0,845476888.0,23009717.0,0.08901529233056975
638,(주)웅진,16880,2022/12,214902691.0,137141757.0,0.0,0.0,226164473.0,868253314.0,21109164.0,0.05996164438872219
639,(주)웅진,16880,2023/12,255732591.0,31439031.0,0.0,0.0,191624801.0,835453231.0,23919684.0,0.08329403801605438
640,(주)웅진씽크빅,95720,2020/12,80000000.0,14614795.0,0.0,0.0,374718795.0,291360210.0,10472680.0,0.11068755156104286
641,(주)웅진씽크빅,95720,2021/12,93500000.0,0.0,0.0,0.0,373543605.0,398095903.0,4585825.0,0.04904625668449198
642,(주)웅진씽크빅,95720,2022/12,85984100.0,0.0,0.0,0.0,364929128.0,425863102.0,6232422.0,0.07248342426099709
643,(주)웅진씽크빅,95720,2023/12,111814000.0,1583480.0,0.0,0.0,321062631.0,418313652.0,9183282.0,0.08098312237626444
644,(주)원림,5820,2020/12,16833018.0,0.0,0.0,0.0,133393420.0,43929962.0,998973.0,0.059346042403091354
645,(주)원림,5820,2021/12,14708882.0,2500000.0,0.0,0.0,135439018.0,34844419.0,733520.0,0.04262450053408467
646,(주)원림,5820,2022/12,7986188.0,0.0,0.0,0.0,143929258.0,26002568.0,263701.0,0.03301963339706002
647,(주)원림,5820,2023/12,5633103.0,0.0,0.0,0.0,151917182.0,23052297.0,226387.0,0.04018868463793401
648,(주)위스컴,24070,2020/12,0.0,0.0,0.0,0.0,116728371.0,13938143.0,53592.0,inf
649,(주)위스컴,24070,2021/12,0.0,0.0,0.0,0.0,120142945.0,15140908.0,10468.0,inf
650,(주)위스컴,24070,2022/12,3075000.0,0.0,0.0,0.0,112576389.0,15926877.0,42199.0,0.013723252032520325
651,(주)위스컴,24070,2023/12,0.0,0.0,0.0,0.0,110912067.0,12077939.0,28035.0,inf
652,(주)유니드,14830,2020/12,93927485.0,50539419.0,0.0,0.0,781997903.0,338797020.0,8477155.0,0.058678872221142084
653,(주)유니드,14830,2021/12,129488160.0,28186120.0,0.0,0.0,993090904.0,354619999.0,5082357.0,0.03223326594546682
654,(주)유니드,14830,2022/12,358530403.0,29250110.0,0.0,0.0,901552166.0,587712512.0,9876676.0,0.025469758455861344
655,(주)유니드,14830,2023/12,166400036.0,12999960.0,0.0,0.0,903111516.0,356024268.0,15104479.0,0.08419442216709971
656,(주)유수홀딩스,700,2020/12,6921299.0,1936727.0,0.0,0.0,388300863.0,109944490.0,3450146.0,0.3894937766044037
657,(주)유수홀딩스,700,2021/12,5356500.0,3688592.0,0.0,0.0,408044921.0,93662172.0,1116171.0,0.12340073489578658
658,(주)유수홀딩스,700,2022/12,1800000.0,3440133.0,0.0,0.0,445670895.0,79255170.0,938317.0,0.17906358483649173
659,(주)유수홀딩스,700,2023/12,0.0,4788092.0,0.0,0.0,446364985.0,68107153.0,900990.0,0.18817307603947458
660,(주)유유제약,220,2020/12,3000000.0,906800.0,0.0,0.0,117036441.0,37864566.0,1758561.0,0.45012823794409745
661,(주)유유제약,220,2021/12,8200000.0,1835310.0,0.0,0.0,128685078.0,64300209.0,2175396.0,0.2167741704043024
662,(주)유유제약,220,2022/12,7200000.0,743320.0,0.0,0.0,123374041.0,71831031.0,2580742.0,0.3248946284425152
663,(주)유유제약,220,2023/12,17575000.0,466680.0,0.0,0.0,120355655.0,77857872.0,2553778.0,0.14154879146509639
664,(주)유한양행,100,2020/12,48500000.0,20475000.0,0.0,0.0,1846502194.0,547019907.0,2712073.0,0.03931965204784342
665,(주)유한양행,100,2021/12,69000000.0,20550000.0,0.0,0.0,1935889088.0,527922717.0,2943971.0,0.032875164712451145
666,(주)유한양행,100,2022/12,64120000.0,26000000.0,0.0,0.0,2007806369.0,464921703.0,3468047.0,0.038482545494895694
667,(주)유한양행,100,2023/12,128227000.0,4148465.0,0.0,0.0,2101732643.0,712337878.0,6299658.0,0.047589317249990395
668,(주)이노션,214320,2020/12,0.0,8365600.0,0.0,0.0,783974506.0,1260002678.0,3421641.0,0.40901322080902747
669,(주)이노션,214320,2021/12,0.0,2337780.0,0.0,0.0,834762741.0,1366820754.0,3020130.0,1.2918794753997382
670,(주)이노션,214320,2022/12,2716820.0,75090.0,0.0,0.0,873966892.0,1416175662.0,3191360.0,1.1430740962280304
671,(주)이노션,214320,2023/12,3500001.0,202780.0,0.0,0.0,937468760.0,1622740343.0,5613827.0,1.5161109987331143
672,(주)이마트,139480,2020/12,401509847.0,797726000.0,0.0,0.0,10496578900.0,11843844820.0,164623000.0,0.13727324813698635
673,(주)이마트,139480,2021/12,1360092980.0,1206039000.0,0.0,0.0,12400253314.0,18841829087.0,213619000.0,0.08324552348238924
674,(주)이마트,139480,2022/12,1428997000.0,1233629509.0,0.0,0.0,13483361918.0,19718359591.0,317541000.0,0.11925855876769535
675,(주)이마트,139480,2023/12,1158716000.0,1975256204.0,0.0,0.0,13834230770.0,19609634816.0,417674000.0,0.13327303907383348
676,(주)이월드,84680,2020/12,,,,,,,,
677,(주)이월드,84680,2021/12,,,,,,,,
678,(주)이월드,84680,2022/12,,,,,,,,
679,(주)이월드,84680,2023/12,,,,,,,,
680,(주)인팩,23810,2020/12,75722897.0,4050000.0,0.0,0.0,114424094.0,205338444.0,2136093.0,0.02677717721596597
681,(주)인팩,23810,2021/12,93418612.0,223154.0,0.0,0.0,121099773.0,232862255.0,2115973.0,0.022596466196504666
682,(주)인팩,23810,2022/12,91638530.0,604014.0,0.0,0.0,137664892.0,273499293.0,3585437.0,0.03886966734135173
683,(주)인팩,23810,2023/12,126959360.0,4919711.0,0.0,0.0,152353907.0,330515820.0,8882431.0,0.0673528478222295
684,(주)잇츠한불,226320,2020/12,9449251.0,4290403.0,0.0,0.0,468301133.0,39818212.0,1026281.0,0.07469482128152573
685,(주)잇츠한불,226320,2021/12,10537641.0,456974.0,0.0,0.0,458487914.0,36179264.0,447117.0,0.04066690830010874
686,(주)잇츠한불,226320,2022/12,8016350.0,18586.0,0.0,0.0,455910011.0,30243345.0,265424.0,0.03303374165021352
687,(주)잇츠한불,226320,2023/12,8593391.0,17677.0,0.0,0.0,466711813.0,31856499.0,346709.0,0.04026318222083486
688,(주)제이에스코퍼레이션,194370,2020/12,195324767.0,9814554.0,0.0,0.0,150694988.0,353700901.0,2631898.0,0.012829807504335065
689,(주)제이에스코퍼레이션,194370,2021/12,157719899.0,8587509.0,0.0,0.0,201886290.0,350394618.0,4065288.0,0.024444419216731465
690,(주)제이에스코퍼레이션,194370,2022/12,111067496.0,0.0,0.0,0.0,255477889.0,278290252.0,4238468.0,0.038161191641522194
691,(주)제이에스코퍼레이션,194370,2023/12,160962863.0,2400000.0,0.0,0.0,292811741.0,470072217.0,13831456.0,0.08466707638442894
692,(주)제일기획,30000,2020/12,14071392.0,0.0,0.0,0.0,1015529269.0,1226934683.0,5857412.0,0.41626386358933076
693,(주)제일기획,30000,2021/12,12757602.0,0.0,0.0,0.0,1127267387.0,1414844027.0,6821057.0,0.5346660759600432
694,(주)제일기획,30000,2022/12,13956749.0,0.0,0.0,0.0,1221429566.0,1530015562.0,6925018.0,0.496177010849733
695,(주)제일기획,30000,2023/12,0.0,0.0,0.0,0.0,1297763756.0,1591740851.0,10894915.0,inf
696,(주)제주은행,6220,2020/12,,,,,,,,
697,(주)제주은행,6220,2021/12,,,,,,,,
698,(주)제주은행,6220,2022/12,,,,,,,,
699,(주)제주은행,6220,2023/12,,,,,,,,
700,(주)제주항공,89590,2020/12,165600000.0,126130104.0,0.0,0.0,216811873.0,951754574.0,22799539.0,0.07815284979982731
