,회사명,거래소코드,회계년도,단기차입금,유동성장기부채,사채,장기차입금,법인세비용,자본,부채,이자비용,세후타인자본비용
910,대성에너지(주),117580,2022/12,20000000.0,2833366.0,0.0,0.0,551095.0,313793533.0,520696425.0,2814042.0,0.12324253901067411
911,대성에너지(주),117580,2023/12,40000000.0,62709143.0,0.0,0.0,3390746.0,319603451.0,483594707.0,3679891.0,0.035828270906709835
912,대성홀딩스(주),16710,2020/12,40000000.0,101929357.0,0.0,0.0,9721569.0,581661588.0,599463867.0,6076178.0,0.04281128392627045
913,대성홀딩스(주),16710,2021/12,27600000.0,1450470.0,0.0,0.0,7938591.0,596911156.0,647101707.0,4629849.0,0.15937260223328573
914,대성홀딩스(주),16710,2022/12,40000000.0,61116489.0,0.0,0.0,9020128.0,604804139.0,786541939.0,4952782.0,0.04898095304713359
915,대성홀딩스(주),16710,2023/12,100000000.0,111010053.0,0.0,0.0,56795586.0,559034235.0,686948614.0,7532401.0,0.03569688217650938
916,대원강업(주),430,2020/12,195216255.0,13975662.0,0.0,0.0,-224810.0,572095997.0,445770950.0,9686629.0,0.04630498701343226
917,대원강업(주),430,2021/12,181136722.0,9860862.0,0.0,0.0,-3753123.0,576991044.0,406038474.0,7608427.0,0.03983520021907712
918,대원강업(주),430,2022/12,175745655.0,15086335.0,0.0,0.0,-11621579.0,598011882.0,412406943.0,10326173.0,0.05411133112430468
919,대원강업(주),430,2023/12,165682493.0,7597000.0,0.0,0.0,22778979.0,618192990.0,408110669.0,13194093.0,0.07614341877142958
920,대원전선(주),6340,2020/12,24902201.0,3000000.0,0.0,0.0,740407.0,85380717.0,106632038.0,817166.0,0.029286793540050836
921,대원전선(주),6340,2021/12,34497920.0,2000000.0,0.0,0.0,-196368.0,87644897.0,152928879.0,998379.0,0.027354408141614644
922,대원전선(주),6340,2022/12,27608460.0,1200000.0,0.0,0.0,541472.0,91598886.0,154359647.0,2010600.0,0.06979199860041113
923,대원전선(주),6340,2023/12,28392723.0,28856.0,0.0,0.0,2249495.0,100324044.0,134547618.0,3036977.0,0.1068546191610255
924,대원제약(주),3220,2020/12,20000000.0,2448285.0,0.0,0.0,6443017.0,212771671.0,122442339.0,1182464.0,0.05267502617683266
925,대원제약(주),3220,2021/12,42542761.0,9185264.0,0.0,0.0,10525293.0,218403698.0,211176225.0,2078079.0,0.04017317498589981
926,대원제약(주),3220,2022/12,42874000.0,10628157.0,0.0,0.0,8064849.0,248765199.0,204784867.0,3682942.0,0.0688372620191743
927,대원제약(주),3220,2023/12,62874000.0,40926539.0,0.0,0.0,2366929.0,264264473.0,243733870.0,4614224.0,0.04445279421911287
928,대한방직(주),1070,2020/12,33191054.0,19225.0,0.0,0.0,774014.0,136304881.0,77489052.0,961718.0,0.028958443860107288
929,대한방직(주),1070,2021/12,48206678.0,654972.0,0.0,0.0,525010.0,139467795.0,93144326.0,787270.0,0.016112227073788954
930,대한방직(주),1070,2022/12,32021052.0,10609271.0,0.0,0.0,-2063742.0,135247441.0,75392117.0,1299668.0,0.030486937666411768
931,대한방직(주),1070,2023/12,15420493.0,622515.0,0.0,0.0,-997231.0,130936272.0,49782243.0,1746584.0,0.10886886050296803
932,대한유화(주),6650,2020/12,6998023.0,0.0,0.0,0.0,40493869.0,1894119696.0,233430644.0,479949.0,0.06858351280068671
933,대한유화(주),6650,2021/12,6040000.0,9600000.0,0.0,0.0,48247290.0,2029134282.0,449738749.0,1082932.0,0.06924117647058824
934,대한유화(주),6650,2022/12,13393000.0,1733200.0,0.0,0.0,-55332723.0,1861952414.0,333880102.0,1575711.0,0.10417097486480412
935,대한유화(주),6650,2023/12,91762000.0,10000000.0,0.0,0.0,-20887988.0,1824790602.0,371702112.0,5732296.0,0.056330418034236746
936,대한제강(주),84010,2020/12,10725965.0,21550000.0,0.0,0.0,17806868.0,548377713.0,396483255.0,1679888.0,0.052047645980530716
937,대한제강(주),84010,2021/12,24110780.0,12452463.0,0.0,0.0,56540058.0,720207676.0,512229906.0,1261507.0,0.03450205442662731
938,대한제강(주),84010,2022/12,30654820.0,3541532.0,0.0,0.0,58163908.0,798446877.0,422049933.0,3157010.0,0.09232008139347729
939,대한제강(주),84010,2023/12,7478520.0,1000000.0,0.0,0.0,18289460.0,843966380.0,271812695.0,1830871.0,0.21594228709727642
940,대한제당(주),1790,2020/12,103006481.0,107040000.0,0.0,0.0,12606077.0,478569356.0,667672501.0,11638117.0,0.055407341006584156
941,대한제당(주),1790,2021/12,137374631.0,109355000.0,0.0,0.0,7043069.0,511199010.0,671091219.0,8867180.0,0.03593885324620779
942,대한제당(주),1790,2022/12,127964822.0,80000000.0,0.0,0.0,8870737.0,537718752.0,681747544.0,12935850.0,0.06220210646971823
943,대한제당(주),1790,2023/12,65199991.0,82637492.0,0.0,0.0,9656548.0,554590561.0,630801051.0,17077505.0,0.11551539334581339
944,대한제분(주),1130,2020/12,116352338.0,1063600.0,0.0,0.0,10136450.0,780799362.0,304081446.0,3666648.0,0.031227855966197707
945,대한제분(주),1130,2021/12,201890495.0,7844590.0,0.0,0.0,42313826.0,880617517.0,440979864.0,3664330.0,0.01747123043338219
946,대한제분(주),1130,2022/12,176883065.0,7733280.0,0.0,0.0,13788721.0,919353084.0,399078815.0,6899334.0,0.037371198091913256
947,대한제분(주),1130,2023/12,177907755.0,9883280.0,0.0,0.0,20278965.0,993961882.0,407391972.0,12850286.0,0.06842864463684328
948,덕양산업(주),24900,2020/12,57533440.0,13489123.0,0.0,0.0,-18918.0,55776963.0,457267351.0,3541512.0,0.04986460429483515
949,덕양산업(주),24900,2021/12,41725930.0,11894083.0,0.0,0.0,3344671.0,63777587.0,459786678.0,3529674.0,0.06582754838198193
950,덕양산업(주),24900,2022/12,43358717.0,23679036.0,0.0,0.0,6235093.0,88443765.0,431773772.0,3526756.0,0.05260850553866267
951,덕양산업(주),24900,2023/12,28885390.0,5900000.0,0.0,0.0,6671002.0,91061755.0,482586900.0,3759332.0,0.10807215328044331
952,동국홀딩스(주),1230,2020/12,1668650828.0,275729000.0,0.0,0.0,58233262.0,2136230888.0,3282307853.0,88536000.0,0.045534313165071574
953,동국홀딩스(주),1230,2021/12,1734689107.0,235591000.0,0.0,0.0,128692419.0,2782412406.0,3551698514.0,65347000.0,0.033166350189414974
954,동국홀딩스(주),1230,2022/12,1554293530.0,228095000.0,0.0,0.0,122223210.0,3286611270.0,3164636527.0,80047000.0,0.04490996135393668
955,동국홀딩스(주),1230,2023/12,188262454.0,8017000.0,0.0,0.0,76022184.0,1777312951.0,644335386.0,11863000.0,0.06043933666128906
956,동부건설(주),5960,2020/12,6856000.0,686000.0,0.0,0.0,7660178.0,459854034.0,494379516.0,1281601.0,0.16992853354547865
957,동부건설(주),5960,2021/12,37198607.0,8807000.0,0.0,1036000.0,18207323.0,559654480.0,702346281.0,5167000.0,0.10983893471156289
958,동부건설(주),5960,2022/12,65423993.0,115807000.0,0.0,0.0,11293360.0,583588347.0,998112147.0,3374000.0,0.01861712472104592
959,동부건설(주),5960,2023/12,254843716.0,127366000.0,0.0,0.0,-5760411.0,580558729.0,1226953607.0,13856734.0,0.03625426937079747
960,동아에스티(주),170900,2020/12,50532739.0,0.0,0.0,0.0,6184864.0,642096822.0,338570602.0,5193564.0,0.10277622196572404
961,동아에스티(주),170900,2021/12,51502415.0,89987173.0,0.0,0.0,-726570.0,656379118.0,459606409.0,5623981.0,0.03974837356936823
962,동아에스티(주),170900,2022/12,21373023.0,41500000.0,0.0,0.0,4744709.0,690111003.0,467613931.0,8105719.0,0.12892204976369595
963,동아에스티(주),170900,2023/12,17013771.0,220866459.0,0.0,0.0,3982471.0,683307891.0,581112696.0,12723460.0,0.053486832428235
964,동아타이어공업(주),282690,2020/12,6454601.0,0.0,0.0,0.0,4663111.0,366869385.0,28953954.0,59313.0,0.009189258948771581
965,동아타이어공업(주),282690,2021/12,15490963.0,0.0,0.0,0.0,5632232.0,370498332.0,50132557.0,66235.0,0.004275718688373344
966,동아타이어공업(주),282690,2022/12,52191249.0,0.0,0.0,0.0,7082190.0,377801454.0,96570090.0,1407394.0,0.02696609157600348
967,동아타이어공업(주),282690,2023/12,18910593.0,0.0,0.0,0.0,3222398.0,386752653.0,68461549.0,1957566.0,0.10351690187610722
968,동양철관(주),8970,2020/12,30016452.0,2000000.0,0.0,0.0,381508.0,87503711.0,65870366.0,1113485.0,0.03477852574045369
969,동양철관(주),8970,2021/12,63089447.0,0.0,0.0,0.0,89214.0,84147305.0,101850823.0,1109159.0,0.017580737393371033
970,동양철관(주),8970,2022/12,49930000.0,523810.0,0.0,0.0,100892.0,87958590.0,94535470.0,2515702.0,0.04986148717014632
971,동양철관(주),8970,2023/12,33670000.0,2000000.0,0.0,0.0,150133.0,87094839.0,121668095.0,4836907.0,0.13560154191197085
972,동원산업(주),6040,2020/12,248541466.0,384536673.0,0.0,0.0,62995082.0,1295141813.0,1810884383.0,44296011.0,0.06996926330447813
973,동원산업(주),6040,2021/12,213871876.0,142837476.0,0.0,0.0,52182200.0,1486885893.0,1565018656.0,35300090.0,0.09896037152398517
974,동원산업(주),6040,2022/12,789162454.0,429571878.0,0.0,0.0,109209189.0,2908475430.0,4152704108.0,84875776.0,0.0696425576694101
975,동원산업(주),6040,2023/12,924220734.0,778921611.0,0.0,0.0,76365448.0,3135721276.0,4589421553.0,119356445.0,0.0700801347288444
976,동원수산(주),30720,2020/12,23062026.0,0.0,0.0,0.0,1840116.0,48157952.0,49992276.0,1047205.0,0.045408196140269724
977,동원수산(주),30720,2021/12,17954944.0,0.0,0.0,0.0,1135632.0,57020154.0,43921847.0,734560.0,0.040911294404482684
978,동원수산(주),30720,2022/12,17726214.0,0.0,0.0,0.0,2576576.0,62573282.0,59216320.0,670673.0,0.037835095525756375
979,동원수산(주),30720,2023/12,22005237.0,0.0,0.0,0.0,-538311.0,42652370.0,71959495.0,1238314.0,0.05627360432427972
980,동원시스템즈(주),14820,2020/12,99000000.0,179895045.0,0.0,0.0,23692257.0,616460731.0,639356721.0,10094750.0,0.036195515771891895
981,동원시스템즈(주),14820,2021/12,185502805.0,105862591.0,0.0,0.0,17096803.0,665372289.0,826642450.0,11128468.0,0.038194199286451985
982,동원시스템즈(주),14820,2022/12,209000000.0,7056500.0,0.0,0.0,6360194.0,729629598.0,722040384.0,15409947.0,0.07132369079384328
983,동원시스템즈(주),14820,2023/12,90000000.0,236365667.0,0.0,0.0,5207418.0,774050786.0,761806993.0,22553182.0,0.06910402741597203
984,동일고무벨트(주),163560,2020/12,24792000.0,0.0,0.0,0.0,2432438.0,199898265.0,75880980.0,605014.0,0.024403597934817684
985,동일고무벨트(주),163560,2021/12,46339000.0,0.0,0.0,0.0,1020882.0,209041906.0,104787335.0,709470.0,0.01531042965968191
986,동일고무벨트(주),163560,2022/12,92957400.0,0.0,0.0,0.0,918804.0,218003777.0,163224625.0,2811715.0,0.03024734986133433
987,동일고무벨트(주),163560,2023/12,82497200.0,800000.0,0.0,0.0,2454531.0,223697553.0,150343280.0,5315498.0,0.06381364559673074
988,동일산업(주),4890,2020/12,3000000.0,737817.0,0.0,0.0,1827681.0,360482372.0,57018140.0,136543.0,0.03653014580435586
989,동일산업(주),4890,2021/12,3250000.0,204705.0,0.0,0.0,13493213.0,402036822.0,71727780.0,154288.0,0.04466025319093816
990,동일산업(주),4890,2022/12,2000000.0,777708.0,0.0,0.0,6907178.0,417277192.0,82125521.0,558487.0,0.2010603706365104
991,동일산업(주),4890,2023/12,0.0,100687.0,0.0,0.0,1329491.0,410077127.0,66058895.0,736602.0,7.315760723827307
992,동화약품(주),20,2020/12,9800000.0,0.0,0.0,0.0,4923178.0,342682240.0,91125560.0,292154.0,0.029811632653061224
993,동화약품(주),20,2021/12,4500000.0,0.0,0.0,0.0,6944487.0,360133220.0,87671267.0,383111.0,0.08513577777777778
994,동화약품(주),20,2022/12,2500000.0,0.0,0.0,0.0,1494337.0,378673251.0,82463208.0,370004.0,0.1480016
995,동화약품(주),20,2023/12,14669995.0,0.0,0.0,0.0,8718534.0,407056366.0,157916043.0,308010.0,0.020995917176522556
996,두산밥캣(주),241560,2020/12,0.0,25274640.0,0.0,0.0,108357518.0,4073804491.0,2886803304.0,44175172.0,1.7478061804243306
997,두산밥캣(주),241560,2021/12,21205828.0,28273476.0,0.0,1200912.0,135134061.0,4321265808.0,4259633657.0,55571891.0,1.0965204055168194
998,두산밥캣(주),241560,2022/12,53940756.0,50772048.0,0.0,0.0,242221450.0,5024387667.0,4223998511.0,83861766.0,0.8008740363785884
999,두산밥캣(주),241560,2023/12,62475961.0,45629839.0,0.0,0.0,335781155.0,5954812552.0,4416941196.0,112424520.0,1.0399490129114257
1000,두산에너빌리티(주),34020,2020/12,5368579021.0,1590801460.0,0.0,0.0,-25463118.0,7106496681.0,18460677610.0,457917934.0,0.06579866343709395
1001,두산에너빌리티(주),34020,2021/12,3908482954.0,938862830.0,0.0,0.0,95408945.0,8807595645.0,14912949984.0,284577000.0,0.05870779859347455
1002,두산에너빌리티(주),34020,2022/12,1433571969.0,771005504.0,0.0,0.0,146997419.0,10080290284.0,12969491516.0,260038000.0,0.1179536683036768
1003,두산에너빌리티(주),34020,2023/12,1186577312.0,1576371477.0,0.0,0.0,220959852.0,10841508937.0,13799325009.0,320892000.0,0.11614113199547978
1004,디아이동일(주),1530,2020/12,184305563.0,1632972.0,0.0,0.0,6789020.0,516667724.0,365891604.0,7094916.0,0.038157319030183816
1005,디아이동일(주),1530,2021/12,230615812.0,1784804.0,0.0,0.0,15551288.0,573505490.0,419638628.0,5324315.0,0.02291007266521187
1006,디아이동일(주),1530,2022/12,204235509.0,1681073.0,0.0,0.0,-12067546.0,619195795.0,381086723.0,7787190.0,0.03781720696976215
1007,디아이동일(주),1530,2023/12,206180126.0,28196712.0,0.0,0.0,2515598.0,605534194.0,370119040.0,11234416.0,0.04793313236865155
1008,디엘(주),210,2020/12,153133576.0,146077000.0,0.0,378427000.0,23363159.0,3211323920.0,10690535920.0,67353000.0,0.0993938388091985
1009,디엘(주),210,2021/12,535861676.0,398667000.0,0.0,0.0,102495458.0,4386726630.0,3793988664.0,68436613.0,0.0732311535831352
1010,디엘(주),210,2022/12,575543537.0,486540000.0,0.0,0.0,22836104.0,4617764972.0,7401228917.0,184982000.0,0.17416897405500412
1011,디엘(주),210,2023/12,970331000.0,1036524151.0,0.0,0.0,-51551723.0,4533401164.0,7586162396.0,287026125.0,0.14302284091454093
1012,디와이(주),13570,2020/12,81289914.0,24719789.0,0.0,0.0,11614686.0,467179540.0,328425725.0,3950994.0,0.0372701166797911
1013,디와이(주),13570,2021/12,101515018.0,17185723.0,0.0,0.0,15211510.0,498125678.0,361846877.0,3764810.0,0.03171681969533788
1014,디와이(주),13570,2022/12,102788873.0,30362074.0,0.0,0.0,7222324.0,504384059.0,356698974.0,5723460.0,0.042984748730326344
1015,디와이(주),13570,2023/12,112644046.0,11818209.0,0.0,0.0,11323837.0,530556785.0,399687967.0,8297246.0,0.06666475711853365
1016,디와이파워(주),210540,2020/12,10127382.0,1091489.0,0.0,0.0,9794086.0,189056292.0,98753239.0,918640.0,0.08188346224856316
1017,디와이파워(주),210540,2021/12,21299926.0,6121503.0,0.0,0.0,10959295.0,225972876.0,116073402.0,877251.0,0.031991439979295024
1018,디와이파워(주),210540,2022/12,16089483.0,4509456.0,0.0,0.0,6484499.0,240369030.0,87153369.0,1146574.0,0.05566179889168078
1019,디와이파워(주),210540,2023/12,8092482.0,259098.0,0.0,0.0,9051818.0,263890903.0,72837531.0,876098.0,0.10490206643533319
1020,롯데렌탈(주),89860,2020/12,275995430.0,1396645255.0,0.0,0.0,16130457.0,706370361.0,4643014010.0,95649561.0,0.05718476290680446
1021,롯데렌탈(주),89860,2021/12,186427989.0,1322946922.0,0.0,0.0,36836408.0,1237336411.0,4887671245.0,92303229.0,0.061153281618313585
1022,롯데렌탈(주),89860,2022/12,420393332.0,1311237211.0,0.0,0.0,49255319.0,1296203937.0,5631000169.0,115135723.0,0.06648977373691427
1023,롯데렌탈(주),89860,2023/12,158231370.0,1454309062.0,0.0,0.0,46231561.0,1365281271.0,5352827789.0,140707760.0,0.08725843842903407
1024,롯데쇼핑(주),23530,2020/12,1553890752.0,2393655828.0,0.0,0.0,-60991126.0,11088762567.0,21740641629.0,486530324.0,0.12324878608525501
1025,롯데쇼핑(주),23530,2021/12,1392799367.0,2171942880.0,0.0,0.0,-365276561.0,11797006677.0,21629527142.0,483590769.0,0.13565939287952114
1026,롯데쇼핑(주),23530,2022/12,1579073219.0,3119669078.0,0.0,18144000.0,-248649866.0,11035116786.0,20668459087.0,499749759.0,0.10594907901804783
1027,롯데쇼핑(주),23530,2023/12,1970384377.0,3170933251.0,0.0,0.0,14780309.0,10836449719.0,19808248978.0,595448377.0,0.11581629848293046
1028,롯데에너지머티리얼즈(주),20150,2020/12,0.0,264280.0,0.0,0.0,2501505.0,853628400.0,227381589.0,2502228.0,9.468094445285303
1029,롯데에너지머티리얼즈(주),20150,2021/12,175685.0,264280.0,0.0,0.0,15062506.0,1349280166.0,404284925.0,3431601.0,7.799713613582899
1030,롯데에너지머티리얼즈(주),20150,2022/12,30607711.0,264280.0,0.0,0.0,11538291.0,1990086440.0,440193361.0,14487688.0,0.4692825934031919
1031,롯데에너지머티리얼즈(주),20150,2023/12,145832932.0,212640.0,0.0,0.0,7742200.0,1965832680.0,426413928.0,12683452.0,0.08684585110187387
1032,롯데웰푸드(주),280360,2020/12,69973004.0,163199963.0,0.0,0.0,14220718.0,1279895891.0,1363139327.0,25279000.0,0.10841308203622077
1033,롯데웰푸드(주),280360,2021/12,4434620.0,360503764.0,0.0,0.0,17768517.0,1326971991.0,1339676736.0,20023000.0,0.054866796363081394
1034,롯데웰푸드(주),280360,2022/12,7821000.0,405699790.0,0.0,0.0,7626742.0,2111631676.0,1993627503.0,28299000.0,0.0684342859762867
1035,롯데웰푸드(주),280360,2023/12,69403000.0,361565506.0,0.0,0.0,42066368.0,2142636836.0,2056459477.0,48441242.0,0.11240088620303963
1036,롯데정밀화학(주),4000,2020/12,2007360.0,0.0,0.0,0.0,60725408.0,1649700326.0,224889056.0,987797.0,0.49208761756735214
1037,롯데정밀화학(주),4000,2021/12,1342340.0,0.0,0.0,0.0,161393907.0,2198629894.0,524823793.0,359350.0,0.26770415840994083
1038,롯데정밀화학(주),4000,2022/12,1351200.0,0.0,0.0,0.0,13920863.0,2294218530.0,415627340.0,571375.0,0.4228648608644168
1039,롯데정밀화학(주),4000,2023/12,713295.0,0.0,0.0,0.0,70736649.0,2383205649.0,299724770.0,837237.0,1.173759804849326
1040,롯데정보통신(주),286940,2020/12,0.0,0.0,0.0,0.0,8200897.0,413349715.0,236151659.0,205096.0,inf
1041,롯데정보통신(주),286940,2021/12,0.0,0.0,0.0,0.0,9660841.0,433244932.0,316885706.0,637028.0,inf
1042,롯데정보통신(주),286940,2022/12,6659929.0,12984000.0,0.0,0.0,7869882.0,453951220.0,417980302.0,4242025.0,0.21594585278739298
1043,롯데정보통신(주),286940,2023/12,13964000.0,43123079.0,0.0,0.0,13296895.0,451054727.0,492995444.0,5569561.0,0.09756255001241174
1044,롯데지주(주),4990,2020/12,686403842.0,999417000.0,0.0,0.0,-51181583.0,7831106609.0,8848916626.0,146473000.0,0.08688527057610075
1045,롯데지주(주),4990,2021/12,350871367.0,1723102000.0,0.0,0.0,-80934649.0,9629296923.0,10292586180.0,116490000.0,0.05616754865492928
1046,롯데지주(주),4990,2022/12,1423791428.0,1730125000.0,0.0,0.0,163289554.0,9766258735.0,12409157931.0,209418270.0,0.06639943536259103
1047,롯데지주(주),4990,2023/12,1691408000.0,1864545826.0,0.0,0.0,210256331.0,9672841608.0,13487589139.0,336143000.0,0.09452963014936516
1048,롯데칠성음료(주),5300,2020/12,27346841.0,381811582.0,0.0,0.0,-6120504.0,1304886086.0,2161226817.0,36654000.0,0.08958388228023843
1049,롯데칠성음료(주),5300,2021/12,32588000.0,425613259.0,0.0,0.0,37893200.0,1445055700.0,2151774423.0,35180000.0,0.07677848829306687
1050,롯데칠성음료(주),5300,2022/12,170795000.0,407662695.0,0.0,0.0,38292576.0,1412166180.0,2283769460.0,40739079.0,0.07042706727239578
1051,롯데칠성음료(주),5300,2023/12,111006000.0,378418850.0,0.0,0.0,40845537.0,1536835578.0,2720834173.0,55357753.0,0.1131077692520108
1052,롯데케미칼(주),11170,2020/12,619839243.0,645414727.0,0.0,0.0,71398309.0,13712355294.0,5674190701.0,107676995.0,0.08510306827964349
1053,롯데케미칼(주),11170,2021/12,1019993751.0,757071852.0,0.0,0.0,476685246.0,15451196495.0,7418767513.0,85170533.0,0.04792762453801206
1054,롯데케미칼(주),11170,2022/12,3043566001.0,874073007.0,0.0,0.0,-420439697.0,17264242287.0,9520345524.0,149890258.0,0.03826035469166944
1055,롯데케미칼(주),11170,2023/12,3444140995.0,675514182.0,0.0,0.0,-413028189.0,20232540580.0,13243769645.0,378887652.0,0.09197071981056244
1056,명문제약(주),17180,2020/12,82396778.0,7623729.0,0.0,0.0,458503.0,90774789.0,152250254.0,4141893.0,0.046010549573998735
1057,명문제약(주),17180,2021/12,75656565.0,1268704.0,0.0,0.0,206138.0,85873709.0,137389373.0,3041555.0,0.039539088254602006
1058,명문제약(주),17180,2022/12,73503044.0,1305720.0,0.0,0.0,-5323849.0,95267464.0,135182359.0,3734552.0,0.049921316705620215
1059,명문제약(주),17180,2023/12,74607481.0,1907330.0,0.0,0.0,92609.0,88754532.0,147794261.0,5137471.0,0.06714348415498275
1060,명신산업(주),9900,2020/12,51662000.0,14239082.0,0.0,0.0,15849542.0,184046633.0,292854334.0,33065328.0,0.5017418075169084
1061,명신산업(주),9900,2021/12,101462881.0,23915454.0,0.0,0.0,12855081.0,297090779.0,422389632.0,9971183.0,0.07952875590507721
1062,명신산업(주),9900,2022/12,80675041.0,35682623.0,0.0,0.0,37368466.0,383799554.0,545467700.0,11140423.0,0.09574292416183261
1063,명신산업(주),9900,2023/12,45894000.0,17230727.0,0.0,0.0,47720823.0,535155557.0,509720441.0,14790785.0,0.23431047868135732
1064,무림페이퍼(주),9200,2020/12,333229260.0,244316334.0,0.0,0.0,-2523181.0,644849963.0,1550132325.0,39702058.0,0.06874272509816774
1065,무림페이퍼(주),9200,2021/12,382954307.0,380480252.0,0.0,0.0,2625940.0,646553197.0,1637863898.0,37448051.0,0.049052077297957374
1066,무림페이퍼(주),9200,2022/12,482551054.0,349547754.0,0.0,0.0,6833426.0,689406929.0,1739726817.0,49700172.0,0.05972869029755899
1067,무림페이퍼(주),9200,2023/12,554516483.0,250922370.0,0.0,0.0,-5172804.0,681485923.0,1711139619.0,70259968.0,0.087231908093711
1068,무림피앤피(주),9580,2020/12,217746307.0,122782225.0,0.0,0.0,2101530.0,601417390.0,829022676.0,18597223.0,0.05461281875787137
1069,무림피앤피(주),9580,2021/12,204989492.0,227932421.0,0.0,0.0,6258143.0,618941984.0,864649855.0,19899179.0,0.04596482276008052
1070,무림피앤피(주),9580,2022/12,311675605.0,134722291.0,0.0,0.0,9446071.0,662689181.0,941368622.0,25894124.0,0.058006823580548414
1071,무림피앤피(주),9580,2023/12,305896793.0,129672542.0,0.0,0.0,-9914580.0,630374034.0,992596055.0,39926254.0,0.09166451995524433
1072,미래산업(주),25560,2020/12,0.0,1000000.0,0.0,0.0,0.0,64075328.0,31682005.0,716986.0,0.716986
1073,미래산업(주),25560,2021/12,4450000.0,4450000.0,0.0,0.0,224636.0,84642275.0,33079604.0,1305775.0,0.14671629213483145
1074,미래산업(주),25560,2022/12,7450000.0,4450000.0,0.0,0.0,36005.0,93365956.0,41043554.0,1865262.0,0.15674470588235295
1075,미래산업(주),25560,2023/12,4450000.0,0.0,0.0,0.0,662298.0,74906883.0,27339221.0,1697405.0,0.38143932584269663
1076,미원상사(주),2840,2020/12,696466.0,0.0,0.0,0.0,10651039.0,267574132.0,61380691.0,114119.0,0.16385437336495967
1077,미원상사(주),2840,2021/12,430310.0,0.0,0.0,0.0,13524966.0,295987064.0,76426655.0,4364.0,0.010141525876693546
1078,미원상사(주),2840,2022/12,613848.0,0.0,0.0,0.0,15609896.0,341848565.0,73770759.0,77115.0,0.12562556202838487
1079,미원상사(주),2840,2023/12,549188.0,0.0,0.0,0.0,15117946.0,377967232.0,69598937.0,2675.0,0.004870827476201228
1080,미원스페셜티케미칼(주),268280,2020/12,539515.0,4366014.0,0.0,0.0,11129257.0,261089023.0,66014614.0,179952.0,0.036683505489418164
1081,미원스페셜티케미칼(주),268280,2021/12,21666218.0,5000000.0,0.0,0.0,25595240.0,326520867.0,111607731.0,60834.0,0.0022813133830976704
1082,미원스페셜티케미칼(주),268280,2022/12,36407870.0,687939.0,0.0,0.0,20072126.0,378855819.0,96877962.0,1141713.0,0.03077741207908419
1083,미원스페셜티케미칼(주),268280,2023/12,32072118.0,698808.0,0.0,0.0,8408397.0,373055947.0,88131934.0,2233691.0,0.06816075322375693
1084,미창석유공업(주),3650,2020/12,0.0,0.0,0.0,0.0,3744711.0,277127439.0,34685537.0,85217.0,inf
1085,미창석유공업(주),3650,2021/12,0.0,0.0,0.0,0.0,11253961.0,301981929.0,45615051.0,27743.0,inf
1086,미창석유공업(주),3650,2022/12,0.0,0.0,0.0,0.0,8370573.0,321144707.0,36181496.0,31566.0,inf
1087,미창석유공업(주),3650,2023/12,10000000.0,0.0,0.0,0.0,12999081.0,364859820.0,51380636.0,589968.0,0.0589968
1088,보해양조(주),890,2020/12,12900000.0,7050390.0,0.0,0.0,-572776.0,78648384.0,70469241.0,2076000.0,0.10405811615712776
1089,보해양조(주),890,2021/12,12900000.0,5799920.0,0.0,0.0,1198552.0,84249035.0,68867729.0,1302670.0,0.06966179534457902
1090,보해양조(주),890,2022/12,12300000.0,9599920.0,0.0,0.0,1356660.0,82456280.0,64936221.0,1456764.0,0.06651914710190722
1091,보해양조(주),890,2023/12,22424007.0,13535830.0,0.0,0.0,-366439.0,80013889.0,63286857.0,1793457.0,0.04987389125262164
1092,부광약품(주),3000,2020/12,20000000.0,0.0,0.0,0.0,1805017.0,271191137.0,129777605.0,1514668.0,0.0757334
1093,부광약품(주),3000,2021/12,0.0,0.0,0.0,0.0,6584128.0,280060883.0,117355700.0,1408313.0,inf
1094,부광약품(주),3000,2022/12,0.0,0.0,0.0,0.0,3215805.0,271847456.0,129081732.0,1760302.0,inf
1095,부광약품(주),3000,2023/12,0.0,0.0,0.0,0.0,-5162874.0,234264672.0,194752377.0,3807575.0,inf
1096,사조산업(주),7160,2020/12,120185358.0,79066575.0,0.0,0.0,8694435.0,503183672.0,584214919.0,13251406.0,0.06650578391126574
1097,사조산업(주),7160,2021/12,120773020.0,88423862.0,0.0,0.0,14937405.0,565748439.0,548108054.0,9950058.0,0.04756312763782015
1098,사조산업(주),7160,2022/12,180868858.0,42930566.0,0.0,0.0,-3158849.0,643235999.0,523375979.0,8606583.0,0.038456680746416935
1099,사조산업(주),7160,2023/12,227676281.0,61090125.0,0.0,0.0,5965302.0,647475833.0,522283807.0,11890552.0,0.041177061295696565
1100,삼성SDI(주),6400,2020/12,1377482968.0,1050021212.0,0.0,0.0,172444336.0,13358926888.0,8175305379.0,68958897.0,0.028407323689963737
1101,삼성SDI(주),6400,2021/12,2234843504.0,275373299.0,0.0,0.0,412933762.0,15196699315.0,10636493682.0,57204723.0,0.02278875789996853
1102,삼성SDI(주),6400,2022/12,2211221947.0,639961267.0,0.0,0.0,612913941.0,17217502156.0,13040023015.0,90058982.0,0.03158652925486815
1103,삼성SDI(주),6400,2023/12,2297638952.0,570636000.0,0.0,0.0,420097455.0,19907249978.0,14131610215.0,273624155.0,0.09539676620234977
