,회사명,거래소코드,회계년도,유형자산,무형자산,비유동생물자산,기타비유동자산,재고자산,투하자산
930,대한방직(주),1070,2022/12,95323823.0,273945.0,0.0,350159.0,39419252.0,135367179.0
931,대한방직(주),1070,2023/12,94518953.0,259903.0,0.0,3465.0,31216558.0,125998879.0
932,대한유화(주),6650,2020/12,1306275770.0,7869199.0,0.0,19213520.0,124182706.0,1457541195.0
933,대한유화(주),6650,2021/12,1272714703.0,8910500.0,0.0,22746945.0,302995854.0,1607368002.0
934,대한유화(주),6650,2022/12,1472357083.0,8800591.0,0.0,42751639.0,217234978.0,1741144291.0
935,대한유화(주),6650,2023/12,1392794225.0,9179911.0,0.0,31529782.0,211074481.0,1644578399.0
936,대한제강(주),84010,2020/12,280219108.0,4886041.0,0.0,12809876.0,91726382.0,389641407.0
937,대한제강(주),84010,2021/12,290911652.0,5054730.0,0.0,8413597.0,169306165.0,473686144.0
938,대한제강(주),84010,2022/12,314332465.0,4600583.0,0.0,21701223.0,170139529.0,510773800.0
939,대한제강(주),84010,2023/12,288255753.0,12029933.0,0.0,25198546.0,162158218.0,487642450.0
940,대한제당(주),1790,2020/12,406488885.0,665978.0,586387.0,134100.0,188936934.0,596812284.0
941,대한제당(주),1790,2021/12,393115372.0,642738.0,628332.0,2233958.0,219336280.0,615956680.0
942,대한제당(주),1790,2022/12,367532064.0,643809.0,443307.0,6805695.0,226863214.0,602288089.0
943,대한제당(주),1790,2023/12,364080156.0,629395.0,383469.0,2918426.0,227011779.0,595023225.0
944,대한제분(주),1130,2020/12,346121044.0,17487622.0,0.0,1387610.0,119547406.0,484543682.0
945,대한제분(주),1130,2021/12,334348492.0,18977360.0,777679.0,4226554.0,161433058.0,519763143.0
946,대한제분(주),1130,2022/12,334171752.0,27982030.0,816020.0,10321520.0,247123464.0,620414786.0
947,대한제분(주),1130,2023/12,335822288.0,22422690.0,713109.0,8041173.0,182827436.0,549826696.0
948,덕양산업(주),24900,2020/12,154957749.0,20653722.0,0.0,7304606.0,15158664.0,198074741.0
949,덕양산업(주),24900,2021/12,155568943.0,17539349.0,0.0,9873664.0,15180083.0,198162039.0
950,덕양산업(주),24900,2022/12,141778941.0,13087379.0,0.0,8162803.0,39982048.0,203011171.0
951,덕양산업(주),24900,2023/12,139417826.0,2948652.0,0.0,11701521.0,20432445.0,174500444.0
952,동국홀딩스(주),1230,2020/12,3351418232.0,46609160.0,0.0,71517015.0,652975334.0,4122519741.0
953,동국홀딩스(주),1230,2021/12,3366564209.0,43597247.0,0.0,42268883.0,1357424652.0,4809854991.0
954,동국홀딩스(주),1230,2022/12,3464334100.0,43638903.0,0.0,88056709.0,1123577003.0,4719606715.0
955,동국홀딩스(주),1230,2023/12,430588850.0,10820563.0,0.0,43108396.0,222859550.0,707377359.0
956,동부건설(주),5960,2020/12,115296630.0,6231403.0,0.0,10656145.0,122881501.0,255065679.0
957,동부건설(주),5960,2021/12,108277205.0,6399843.0,0.0,11290546.0,105497477.0,231465071.0
958,동부건설(주),5960,2022/12,94196067.0,6997187.0,0.0,27569395.0,169911463.0,298674112.0
959,동부건설(주),5960,2023/12,86780638.0,6967915.0,0.0,25325829.0,164008168.0,283082550.0
960,동아에스티(주),170900,2020/12,350314147.0,20727198.0,0.0,450684.0,104561325.0,476053354.0
961,동아에스티(주),170900,2021/12,414803476.0,38409892.0,0.0,2742039.0,104596492.0,560551899.0
962,동아에스티(주),170900,2022/12,437577686.0,61982967.0,0.0,36238297.0,100145708.0,635944658.0
963,동아에스티(주),170900,2023/12,454041694.0,78924231.0,0.0,24059762.0,116313590.0,673339277.0
964,동아타이어공업(주),282690,2020/12,42957035.0,1140482.0,0.0,6556081.0,21479739.0,72133337.0
965,동아타이어공업(주),282690,2021/12,55305184.0,1140482.0,0.0,27068380.0,34348230.0,117862276.0
966,동아타이어공업(주),282690,2022/12,53636372.0,1140482.0,0.0,28955958.0,31449489.0,115182301.0
967,동아타이어공업(주),282690,2023/12,53630720.0,1140482.0,0.0,29088267.0,29438793.0,113298262.0
968,동양철관(주),8970,2020/12,75744203.0,756594.0,0.0,0.0,38160161.0,114660958.0
969,동양철관(주),8970,2021/12,73351952.0,1177414.0,0.0,0.0,50470452.0,124999818.0
970,동양철관(주),8970,2022/12,69335051.0,1153940.0,0.0,0.0,47332902.0,117821893.0
971,동양철관(주),8970,2023/12,64186746.0,1132790.0,0.0,0.0,56947887.0,122267423.0
972,동원산업(주),6040,2020/12,867901437.0,98676409.0,0.0,326670272.0,465529113.0,1758777231.0
973,동원산업(주),6040,2021/12,827795363.0,100677881.0,0.0,194011259.0,491147657.0,1613632160.0
974,동원산업(주),6040,2022/12,2208848162.0,194246294.0,0.0,257993398.0,1478679988.0,4139767842.0
975,동원산업(주),6040,2023/12,2512179512.0,181703341.0,0.0,243948113.0,1302448917.0,4240279883.0
976,동원수산(주),30720,2020/12,14280875.0,131907.0,0.0,0.0,29934702.0,44347484.0
977,동원수산(주),30720,2021/12,15701841.0,131182.0,0.0,360904.0,32628605.0,48822532.0
978,동원수산(주),30720,2022/12,15520595.0,31809.0,0.0,257191.0,42346600.0,58156195.0
979,동원수산(주),30720,2023/12,15227475.0,31809.0,0.0,326566.0,41025141.0,56610991.0
980,동원시스템즈(주),14820,2020/12,590190319.0,55069886.0,0.0,24373306.0,154196704.0,823830215.0
981,동원시스템즈(주),14820,2021/12,613534112.0,58927827.0,0.0,26626549.0,219264449.0,918352937.0
982,동원시스템즈(주),14820,2022/12,629970209.0,57458974.0,0.0,30374443.0,226936882.0,944740508.0
983,동원시스템즈(주),14820,2023/12,706605659.0,51419409.0,0.0,27090266.0,183353290.0,968468624.0
984,동일고무벨트(주),163560,2020/12,122631611.0,382710.0,0.0,189978.0,23732491.0,146936790.0
985,동일고무벨트(주),163560,2021/12,135700759.0,281340.0,0.0,164058.0,33517884.0,169664041.0
986,동일고무벨트(주),163560,2022/12,135643508.0,1047472.0,0.0,5914451.0,40039863.0,182645294.0
987,동일고무벨트(주),163560,2023/12,135228054.0,1075827.0,0.0,3562869.0,32996231.0,172862981.0
988,동일산업(주),4890,2020/12,77469563.0,2106921.0,0.0,0.0,65172291.0,144748775.0
989,동일산업(주),4890,2021/12,71307795.0,1991733.0,0.0,0.0,93531256.0,166830784.0
990,동일산업(주),4890,2022/12,87186659.0,1894566.0,0.0,0.0,95929356.0,185010581.0
991,동일산업(주),4890,2023/12,83131566.0,1779376.0,0.0,0.0,90267808.0,175178750.0
992,동화약품(주),20,2020/12,125177158.0,12417046.0,0.0,5773612.0,39504166.0,182871982.0
993,동화약품(주),20,2021/12,139673539.0,13582392.0,0.0,3176987.0,36243977.0,192676895.0
994,동화약품(주),20,2022/12,147764235.0,11146685.0,0.0,3388445.0,46783642.0,209083007.0
995,동화약품(주),20,2023/12,169521972.0,35994543.0,0.0,18808515.0,70697184.0,295022214.0
996,두산밥캣(주),241560,2020/12,553793561.0,1313125546.0,0.0,77968419.0,659789078.0,2604676604.0
997,두산밥캣(주),241560,2021/12,954364758.0,1420162505.0,0.0,121611713.0,1153302889.0,3649441865.0
998,두산밥캣(주),241560,2022/12,973654871.0,1492474761.0,0.0,174421490.0,1651032808.0,4291583930.0
999,두산밥캣(주),241560,2023/12,1258970622.0,1557026771.0,0.0,37115798.0,1814134882.0,4667248073.0
1000,두산에너빌리티(주),34020,2020/12,6157806963.0,2465610804.0,0.0,42501639.0,1958721612.0,10624641018.0
1001,두산에너빌리티(주),34020,2021/12,5436969445.0,2761661133.0,0.0,37024685.0,1788420159.0,10024075422.0
1002,두산에너빌리티(주),34020,2022/12,5022147617.0,2826283576.0,0.0,82975198.0,2459025996.0,10390432387.0
1003,두산에너빌리티(주),34020,2023/12,5225149297.0,2978679693.0,0.0,113833430.0,2539004352.0,10856666772.0
1004,디아이동일(주),1530,2020/12,298161405.0,3110208.0,0.0,8783074.0,98734110.0,408788797.0
1005,디아이동일(주),1530,2021/12,295866911.0,3194332.0,0.0,9196789.0,142126368.0,450384400.0
1006,디아이동일(주),1530,2022/12,296508119.0,3085972.0,0.0,10047980.0,145205524.0,454847595.0
1007,디아이동일(주),1530,2023/12,295912929.0,2869347.0,0.0,12273487.0,115217109.0,426272872.0
1008,디엘(주),210,2020/12,1457813307.0,412830124.0,0.0,34581095.0,145507033.0,2050731559.0
1009,디엘(주),210,2021/12,1508445024.0,429198830.0,0.0,28594261.0,329716748.0,2295954863.0
1010,디엘(주),210,2022/12,3600621634.0,826896279.0,0.0,215597659.0,1155096118.0,5798211690.0
1011,디엘(주),210,2023/12,3962864417.0,779310524.0,0.0,200700369.0,1000698204.0,5943573514.0
1012,디와이(주),13570,2020/12,303470983.0,5581738.0,0.0,140622.0,109618537.0,418811880.0
1013,디와이(주),13570,2021/12,300106115.0,4570597.0,0.0,1744445.0,176201821.0,482622978.0
1014,디와이(주),13570,2022/12,284061728.0,4464403.0,0.0,12991275.0,170548512.0,472065918.0
1015,디와이(주),13570,2023/12,293817894.0,6163619.0,0.0,5982173.0,182102141.0,488065827.0
1016,디와이파워(주),210540,2020/12,105271688.0,781533.0,0.0,0.0,41429758.0,147482979.0
1017,디와이파워(주),210540,2021/12,113670466.0,604243.0,0.0,354274.0,66997726.0,181626709.0
1018,디와이파워(주),210540,2022/12,106582779.0,623813.0,0.0,9020030.0,55355818.0,171582440.0
1019,디와이파워(주),210540,2023/12,102633716.0,2550364.0,0.0,6817162.0,58343162.0,170344404.0
1020,롯데렌탈(주),89860,2020/12,3965499285.0,22732255.0,0.0,253705244.0,41279519.0,4283216303.0
1021,롯데렌탈(주),89860,2021/12,4514232798.0,28521835.0,0.0,267623505.0,27039403.0,4837417541.0
1022,롯데렌탈(주),89860,2022/12,4905086124.0,26594796.0,0.0,317206184.0,54215791.0,5303102895.0
1023,롯데렌탈(주),89860,2023/12,4871523635.0,111789761.0,0.0,223776044.0,35022926.0,5242112366.0
1024,롯데쇼핑(주),23530,2020/12,14372875786.0,343858546.0,0.0,5574248685.0,1247319667.0,21538302684.0
1025,롯데쇼핑(주),23530,2021/12,14578526259.0,333921532.0,0.0,5080237021.0,1395280190.0,21387965002.0
1026,롯데쇼핑(주),23530,2022/12,14325423742.0,253944752.0,0.0,4579938052.0,1386063156.0,20545369702.0
1027,롯데쇼핑(주),23530,2023/12,15006693253.0,271810022.0,0.0,4013149598.0,1269197362.0,20560850235.0
1028,롯데에너지머티리얼즈(주),20150,2020/12,453674753.0,7114023.0,0.0,213430.0,101793823.0,562796029.0
1029,롯데에너지머티리얼즈(주),20150,2021/12,673797395.0,8222751.0,0.0,127857.0,134866036.0,817014039.0
1030,롯데에너지머티리얼즈(주),20150,2022/12,873976217.0,10525804.0,0.0,41950.0,305072796.0,1189616767.0
1031,롯데에너지머티리얼즈(주),20150,2023/12,1000400973.0,12190172.0,0.0,53894.0,345033338.0,1357678377.0
1032,롯데웰푸드(주),280360,2020/12,1255470950.0,181700161.0,0.0,50881992.0,231030128.0,1719083231.0
1033,롯데웰푸드(주),280360,2021/12,1293691203.0,173476379.0,0.0,38362489.0,247178412.0,1752708483.0
1034,롯데웰푸드(주),280360,2022/12,1853358441.0,174421811.0,0.0,99083203.0,623442883.0,2750306338.0
1035,롯데웰푸드(주),280360,2023/12,1975748506.0,165245277.0,0.0,96532951.0,481151906.0,2718678640.0
1036,롯데정밀화학(주),4000,2020/12,757430589.0,22887346.0,0.0,22365908.0,152453235.0,955137078.0
1037,롯데정밀화학(주),4000,2021/12,765767169.0,20381910.0,0.0,30335729.0,244500983.0,1060985791.0
1038,롯데정밀화학(주),4000,2022/12,798600478.0,22605389.0,0.0,56254678.0,286272932.0,1163733477.0
1039,롯데정밀화학(주),4000,2023/12,784122899.0,20519247.0,0.0,49488268.0,305890678.0,1160021092.0
1040,롯데정보통신(주),286940,2020/12,290141161.0,24949876.0,0.0,80110.0,13440000.0,328611147.0
1041,롯데정보통신(주),286940,2021/12,291294723.0,32538936.0,0.0,13980431.0,8160386.0,345974476.0
1042,롯데정보통신(주),286940,2022/12,303465455.0,45798752.0,0.0,36520929.0,36638290.0,422423426.0
1043,롯데정보통신(주),286940,2023/12,353026474.0,52235751.0,0.0,242957.0,38096107.0,443601289.0
1044,롯데지주(주),4990,2020/12,2952248609.0,305604033.0,0.0,633839623.0,666767838.0,4558460103.0
1045,롯데지주(주),4990,2021/12,5651358629.0,407708203.0,0.0,682677906.0,990912976.0,7732657714.0
1046,롯데지주(주),4990,2022/12,5868771676.0,438728211.0,0.0,1290510530.0,1275635910.0,8873646327.0
1047,롯데지주(주),4990,2023/12,6736288618.0,431404721.0,0.0,1118613739.0,1296611416.0,9582918494.0
1048,롯데칠성음료(주),5300,2020/12,1939744908.0,81181138.0,0.0,102512550.0,257369471.0,2380808067.0
1049,롯데칠성음료(주),5300,2021/12,2048216396.0,81734484.0,0.0,84622358.0,305372217.0,2519945455.0
1050,롯데칠성음료(주),5300,2022/12,2077791326.0,71977983.0,0.0,155236660.0,343437521.0,2648443490.0
1051,롯데칠성음료(주),5300,2023/12,2439023830.0,67727804.0,0.0,233532009.0,484226304.0,3224509947.0
1052,롯데케미칼(주),11170,2020/12,7173147286.0,811516131.0,0.0,361055005.0,1557128566.0,9902846988.0
1053,롯데케미칼(주),11170,2021/12,7503368417.0,708672234.0,0.0,431977732.0,2793044447.0,11437062830.0
1054,롯데케미칼(주),11170,2022/12,10725984045.0,877896301.0,0.0,864701465.0,2548763114.0,15017344925.0
1055,롯데케미칼(주),11170,2023/12,14272599070.0,1731255644.0,0.0,650419265.0,2801729162.0,19456003141.0
1056,명문제약(주),17180,2020/12,149944389.0,330029.0,0.0,467355.0,30245901.0,180987674.0
1057,명문제약(주),17180,2021/12,142861096.0,247389.0,0.0,416279.0,26031634.0,169556398.0
1058,명문제약(주),17180,2022/12,141776577.0,318469.0,0.0,323200.0,25659791.0,168078037.0
1059,명문제약(주),17180,2023/12,140195918.0,267486.0,0.0,345330.0,30280253.0,171088987.0
1060,명신산업(주),9900,2020/12,167120942.0,4348356.0,0.0,10359082.0,76959919.0,258788299.0
1061,명신산업(주),9900,2021/12,224598025.0,4792318.0,0.0,23412558.0,139175966.0,391978867.0
1062,명신산업(주),9900,2022/12,306234919.0,4610285.0,0.0,27524264.0,166577323.0,504946791.0
1063,명신산업(주),9900,2023/12,355136686.0,816080.0,0.0,17202464.0,131267429.0,504422659.0
1064,무림페이퍼(주),9200,2020/12,1229371753.0,5380553.0,0.0,10083690.0,170339765.0,1415175761.0
1065,무림페이퍼(주),9200,2021/12,1201852358.0,4187038.0,0.0,8767570.0,199969657.0,1414776623.0
1066,무림페이퍼(주),9200,2022/12,1156763024.0,3977885.0,0.0,11602653.0,293722435.0,1466065997.0
1067,무림페이퍼(주),9200,2023/12,1261601423.0,3313320.0,0.0,10362515.0,245690369.0,1520967627.0
1068,무림피앤피(주),9580,2020/12,741870491.0,2958400.0,0.0,6495400.0,95108868.0,846433159.0
1069,무림피앤피(주),9580,2021/12,732091543.0,2215611.0,0.0,5240240.0,97749887.0,837297281.0
1070,무림피앤피(주),9580,2022/12,711411898.0,2048675.0,0.0,8882727.0,144392312.0,866735612.0
1071,무림피앤피(주),9580,2023/12,823484475.0,1687039.0,0.0,7838736.0,131382056.0,964392306.0
1072,미래산업(주),25560,2020/12,25809246.0,886215.0,0.0,500000.0,11407959.0,38603420.0
1073,미래산업(주),25560,2021/12,17742991.0,1328093.0,0.0,0.0,19201160.0,38272244.0
1074,미래산업(주),25560,2022/12,16496109.0,1342724.0,0.0,0.0,24041995.0,41880828.0
1075,미래산업(주),25560,2023/12,16827876.0,870766.0,0.0,0.0,7463679.0,25162321.0
1076,미원상사(주),2840,2020/12,137233393.0,1745121.0,0.0,0.0,62321029.0,201299543.0
1077,미원상사(주),2840,2021/12,142195289.0,2166185.0,0.0,0.0,85524319.0,229885793.0
1078,미원상사(주),2840,2022/12,156827465.0,2046236.0,0.0,0.0,102743683.0,261617384.0
1079,미원상사(주),2840,2023/12,186524180.0,2189103.0,0.0,0.0,95867950.0,284581233.0
1080,미원스페셜티케미칼(주),268280,2020/12,98288973.0,1919278.0,0.0,0.0,63718625.0,163926876.0
1081,미원스페셜티케미칼(주),268280,2021/12,128977610.0,1693935.0,0.0,0.0,120598427.0,251269972.0
1082,미원스페셜티케미칼(주),268280,2022/12,162749567.0,1465130.0,0.0,0.0,127201043.0,291415740.0
1083,미원스페셜티케미칼(주),268280,2023/12,159365004.0,1397129.0,0.0,0.0,97559619.0,258321752.0
1084,미창석유공업(주),3650,2020/12,40258153.0,619685.0,0.0,2254592.0,45097477.0,88229907.0
1085,미창석유공업(주),3650,2021/12,39008089.0,541415.0,0.0,2471040.0,51403985.0,93424529.0
1086,미창석유공업(주),3650,2022/12,37280530.0,463145.0,0.0,4914897.0,62216812.0,104875384.0
1087,미창석유공업(주),3650,2023/12,35049498.0,425568.0,0.0,6544326.0,52022315.0,94041707.0
1088,보해양조(주),890,2020/12,80004871.0,736654.0,0.0,1480155.0,18870179.0,101091859.0
1089,보해양조(주),890,2021/12,70881025.0,735881.0,0.0,1719043.0,15277608.0,88613557.0
1090,보해양조(주),890,2022/12,67288877.0,738058.0,0.0,1872567.0,17451958.0,87351460.0
1091,보해양조(주),890,2023/12,64890471.0,793913.0,0.0,2794722.0,23294501.0,91773607.0
1092,부광약품(주),3000,2020/12,104618507.0,6171958.0,0.0,3682519.0,51374618.0,165847602.0
1093,부광약품(주),3000,2021/12,122935756.0,6151418.0,0.0,7050768.0,39294486.0,175432428.0
1094,부광약품(주),3000,2022/12,121911988.0,6156588.0,0.0,14155901.0,38606543.0,180831020.0
1095,부광약품(주),3000,2023/12,120981397.0,9177450.0,0.0,11100536.0,56831838.0,198091221.0
1096,사조산업(주),7160,2020/12,429463313.0,4275362.0,4457233.0,1866553.0,89525811.0,529588272.0
1097,사조산업(주),7160,2021/12,422122473.0,4066953.0,3039058.0,1285696.0,92475659.0,522989839.0
1098,사조산업(주),7160,2022/12,424066596.0,3834529.0,3361413.0,691541.0,137808032.0,569762111.0
1099,사조산업(주),7160,2023/12,418342462.0,4043004.0,2836533.0,325088.0,105664957.0,531212044.0
1100,삼성SDI(주),6400,2020/12,6128099171.0,184589792.0,0.0,106629883.0,1810785261.0,8230104107.0
1101,삼성SDI(주),6400,2021/12,7635995590.0,189594835.0,0.0,105884742.0,2487316319.0,10418791486.0
1102,삼성SDI(주),6400,2022/12,8965469799.0,204895911.0,0.0,309834102.0,3204515835.0,12684715647.0
1103,삼성SDI(주),6400,2023/12,11893348077.0,242776342.0,0.0,347006681.0,3297368930.0,15780500030.0
1104,삼성공조(주),6660,2020/12,27653819.0,2430447.0,0.0,629538.0,9184275.0,39898079.0
1105,삼성공조(주),6660,2021/12,23038901.0,2354320.0,0.0,32716.0,10369306.0,35795243.0
1106,삼성공조(주),6660,2022/12,86476006.0,2204194.0,0.0,1707403.0,14713185.0,105100788.0
1107,삼성공조(주),6660,2023/12,75880346.0,2046322.0,0.0,1019155.0,14385733.0,93331556.0
1108,삼성물산(주),28260,2020/12,4851260943.0,719642847.0,5389672.0,1141402681.0,2019263121.0,8736959264.0
1109,삼성물산(주),28260,2021/12,5231760677.0,678025301.0,7445261.0,1138569517.0,2810438799.0,9866239555.0
1110,삼성물산(주),28260,2022/12,6401158906.0,4838785510.0,7514397.0,1858982335.0,4108795374.0,17215236522.0
1111,삼성물산(주),28260,2023/12,6963764572.0,4602503049.0,7772041.0,2227408839.0,4470088757.0,18271537258.0
1112,삼성바이오로직스(주),207940,2020/12,1736567289.0,23344606.0,0.0,37343780.0,645960096.0,2443215771.0
1113,삼성바이오로직스(주),207940,2021/12,2207063706.0,32171618.0,0.0,25422336.0,1012870791.0,3277528451.0
1114,삼성바이오로직스(주),207940,2022/12,3416528837.0,4283698718.0,0.0,488094447.0,2375818961.0,10564140963.0
1115,삼성바이오로직스(주),207940,2023/12,3880092158.0,4154480190.0,0.0,484954079.0,2641368466.0,11160894893.0
1116,삼성에스디에스(주),18260,2020/12,1116313315.0,167326446.0,0.0,567358431.0,25746661.0,1876744853.0
1117,삼성에스디에스(주),18260,2021/12,1178634319.0,145611969.0,0.0,820953103.0,44302331.0,2189501722.0
1118,삼성에스디에스(주),18260,2022/12,1520436700.0,151537096.0,0.0,1511897391.0,40898415.0,3224769602.0
1119,삼성에스디에스(주),18260,2023/12,1654418592.0,161531804.0,0.0,1434315999.0,23535380.0,3273801775.0
1120,삼성엔지니어링(주),28050,2020/12,438293169.0,35289456.0,0.0,717667.0,0.0,474300292.0
1121,삼성엔지니어링(주),28050,2021/12,446786684.0,56477942.0,0.0,22998997.0,0.0,526263623.0
1122,삼성엔지니어링(주),28050,2022/12,437334212.0,75000952.0,0.0,171665224.0,0.0,684000388.0
1123,삼성엔지니어링(주),28050,2023/12,429722104.0,80599204.0,0.0,117108630.0,0.0,627429938.0
1124,삼성전기(주),9150,2020/12,4424362288.0,138250895.0,0.0,119329688.0,1337915721.0,6019858592.0
1125,삼성전기(주),9150,2021/12,4639381068.0,141837667.0,0.0,152361699.0,1818409548.0,6751989982.0
1126,삼성전기(주),9150,2022/12,5235280994.0,150053393.0,0.0,260235382.0,1901579578.0,7547149347.0
1127,삼성전기(주),9150,2023/12,5603337561.0,151368146.0,0.0,273019176.0,2119538129.0,8147263012.0
1128,삼성전자(주),5930,2020/12,128952892000.0,12794860000.0,0.0,5981828000.0,32043145000.0,179772725000.0
1129,삼성전자(주),5930,2021/12,149928539000.0,14391985000.0,0.0,8380689000.0,41384404000.0,214085617000.0
1130,삼성전자(주),5930,2022/12,168045388000.0,14203332000.0,0.0,11864643000.0,52187866000.0,246301229000.0
1131,삼성전자(주),5930,2023/12,187256262000.0,16284243000.0,0.0,18295983000.0,51625874000.0,273462362000.0
1132,삼성중공업(주),10140,2020/12,5505362261.0,27809555.0,0.0,63974864.0,1820639685.0,7417786365.0
1133,삼성중공업(주),10140,2021/12,5613735223.0,24422523.0,0.0,82337353.0,1487633548.0,7208128647.0
1134,삼성중공업(주),10140,2022/12,5235398747.0,26426699.0,0.0,228106952.0,1573509692.0,7063442090.0
1135,삼성중공업(주),10140,2023/12,5208721659.0,26973120.0,0.0,304846987.0,1729150315.0,7269692081.0
1136,삼아알미늄(주),6110,2020/12,121803170.0,502107.0,0.0,4370155.0,42259001.0,168934433.0
1137,삼아알미늄(주),6110,2021/12,118882736.0,307705.0,0.0,4843731.0,52423261.0,176457433.0
1138,삼아알미늄(주),6110,2022/12,147918705.0,506862.0,0.0,5647556.0,74821150.0,228894273.0
1139,삼아알미늄(주),6110,2023/12,202741280.0,456020.0,0.0,7039113.0,83434517.0,293670930.0
1140,삼양식품(주),3230,2020/12,308693807.0,3777264.0,0.0,12267465.0,34454114.0,359192650.0
1141,삼양식품(주),3230,2021/12,421088382.0,4807630.0,0.0,7738791.0,44775562.0,478410365.0
1142,삼양식품(주),3230,2022/12,475328033.0,16836899.0,0.0,21329287.0,110337463.0,623831682.0
1143,삼양식품(주),3230,2023/12,542993392.0,18729806.0,1261968.0,43366350.0,142175086.0,748526602.0
1144,삼양통상(주),2170,2020/12,45788046.0,1010874.0,0.0,1054694.0,40856153.0,88709767.0
1145,삼양통상(주),2170,2021/12,47442265.0,1015759.0,0.0,866881.0,60460367.0,109785272.0
1146,삼양통상(주),2170,2022/12,49863102.0,819170.0,0.0,1531802.0,63518476.0,115732550.0
1147,삼양통상(주),2170,2023/12,49285586.0,810710.0,0.0,1376736.0,61916868.0,113389900.0
1148,삼영무역(주),2810,2020/12,67130268.0,3438750.0,0.0,732191.0,35726473.0,107027682.0
1149,삼영무역(주),2810,2021/12,65436359.0,3195531.0,0.0,720742.0,45598169.0,114950801.0
1150,삼영무역(주),2810,2022/12,62785855.0,2895988.0,0.0,121163.0,39827150.0,105630156.0
1151,삼영무역(주),2810,2023/12,65072190.0,2923738.0,0.0,476996.0,39655055.0,108127979.0
1152,삼일제약(주),520,2020/12,64182070.0,1726024.0,0.0,11788584.0,24083824.0,101780502.0
1153,삼일제약(주),520,2021/12,97727448.0,1295171.0,0.0,12196774.0,24176998.0,135396391.0
1154,삼일제약(주),520,2022/12,226756749.0,3136477.0,0.0,13436508.0,24741984.0,268071718.0
1155,삼일제약(주),520,2023/12,235596169.0,2818624.0,0.0,12995063.0,32511412.0,283921268.0
1156,삼호개발(주),10960,2020/12,25551854.0,238827.0,0.0,6323660.0,15046698.0,47161039.0
1157,삼호개발(주),10960,2021/12,27776029.0,369551.0,0.0,5527092.0,15791832.0,49464504.0
1158,삼호개발(주),10960,2022/12,28751873.0,367744.0,0.0,9386926.0,18653872.0,57160415.0
1159,삼호개발(주),10960,2023/12,30260158.0,367007.0,0.0,8929172.0,20833898.0,60390235.0
1160,삼화왕관(주),4450,2020/12,109632352.0,18805953.0,0.0,44437.0,14212626.0,142695368.0
1161,삼화왕관(주),4450,2021/12,117501590.0,17078831.0,0.0,39895.0,17257875.0,151878191.0
1162,삼화왕관(주),4450,2022/12,118626693.0,16190923.0,0.0,2181593.0,17414743.0,154413952.0
1163,삼화왕관(주),4450,2023/12,107539671.0,12433939.0,0.0,3738897.0,15051541.0,138764048.0
1164,삼화전기(주),9470,2020/12,27323396.0,641885.0,0.0,2970896.0,20130064.0,51066241.0
1165,삼화전기(주),9470,2021/12,29087291.0,1134291.0,0.0,2568463.0,31914666.0,64704711.0
1166,삼화전기(주),9470,2022/12,28513375.0,927829.0,0.0,1757626.0,20604250.0,51803080.0
1167,삼화전기(주),9470,2023/12,30853980.0,765929.0,0.0,2283683.0,18834054.0,52737646.0
1168,삼화전자공업(주),11230,2020/12,39795926.0,81477.0,0.0,0.0,5957526.0,45834929.0
1169,삼화전자공업(주),11230,2021/12,49199142.0,85908.0,0.0,0.0,6662837.0,55947887.0
1170,삼화전자공업(주),11230,2022/12,48957758.0,417701.0,0.0,0.0,6857384.0,56232843.0
1171,삼화전자공업(주),11230,2023/12,55824572.0,380472.0,0.0,0.0,6521695.0,62726739.0
1172,삼화콘덴서공업(주),1820,2020/12,90404048.0,295865.0,0.0,5386920.0,25202215.0,121289048.0
1173,삼화콘덴서공업(주),1820,2021/12,93674165.0,940388.0,0.0,4892050.0,40288447.0,139795050.0
1174,삼화콘덴서공업(주),1820,2022/12,98135890.0,847950.0,0.0,8831154.0,33971223.0,141786217.0
1175,삼화콘덴서공업(주),1820,2023/12,100147433.0,867267.0,0.0,7191383.0,36506181.0,144712264.0
1176,삼화페인트공업(주),390,2020/12,253148056.0,5916811.0,0.0,6526282.0,90212428.0,355803577.0
1177,삼화페인트공업(주),390,2021/12,257180552.0,6882817.0,0.0,7522330.0,113195332.0,384781031.0
1178,삼화페인트공업(주),390,2022/12,248352839.0,6890695.0,0.0,8752578.0,101003724.0,364999836.0
1179,삼화페인트공업(주),390,2023/12,237566067.0,7898477.0,0.0,9611649.0,97579657.0,352655850.0
1180,상신브레이크(주),41650,2020/12,171169365.0,2606741.0,0.0,8041412.0,92009565.0,273827083.0
1181,상신브레이크(주),41650,2021/12,177248529.0,2041922.0,0.0,7376024.0,117949046.0,304615521.0
1182,상신브레이크(주),41650,2022/12,191091451.0,2215389.0,0.0,10395491.0,143793025.0,347495356.0
1183,상신브레이크(주),41650,2023/12,181371384.0,1917120.0,0.0,14082205.0,139382405.0,336753114.0
1184,새론오토모티브(주),75180,2020/12,72048161.0,3901427.0,0.0,2723334.0,14927508.0,93600430.0
1185,새론오토모티브(주),75180,2021/12,76458686.0,2740330.0,0.0,3137365.0,16208502.0,98544883.0
1186,새론오토모티브(주),75180,2022/12,60188837.0,2652779.0,0.0,7360910.0,20907456.0,91109982.0
1187,새론오토모티브(주),75180,2023/12,60253049.0,2699911.0,0.0,6882329.0,22883445.0,92718734.0
