,회사명,거래소코드,회계년도,매출액,판관비,매출원가,법인세비용,ROIC,법인세비율
922,대원전선(주),6340,2022/12,562428058.0,14080813.0,547001160.0,541472.0,804613.0,40.22569154251032
923,대원전선(주),6340,2023/12,515401908.0,14026968.0,488244827.0,2249495.0,10880618.0,17.132335418590838
924,대원제약(주),3220,2020/12,308501016.0,141838395.0,142563728.0,6443017.0,17655876.0,26.73573844242555
925,대원제약(주),3220,2021/12,354176435.0,157041988.0,177708542.0,10525293.0,8900612.0,54.18173825106217
926,대원제약(주),3220,2022/12,478884656.0,194935622.0,240942657.0,8064849.0,34941528.0,18.75268172438706
927,대원제약(주),3220,2023/12,526952045.0,225014527.0,269704720.0,2366929.0,29865869.0,7.343231574249309
928,대한방직(주),1070,2020/12,175246728.0,11794385.0,159902044.0,774014.0,2776285.0,21.801375039116422
929,대한방직(주),1070,2021/12,200372905.0,12898311.0,182067932.0,525010.0,4881652.0,9.7104276168919
930,대한방직(주),1070,2022/12,191519691.0,17315372.0,178090722.0,-2063742.0,-1822661.0,53.10159548559427
931,대한방직(주),1070,2023/12,149403981.0,18833968.0,132382495.0,-997231.0,-815251.0,55.020187786692496
932,대한유화(주),6650,2020/12,1882733376.0,45282207.0,1667289923.0,40493869.0,129667377.0,23.797351013755502
933,대한유화(주),6650,2021/12,2514851602.0,47716219.0,2287721343.0,48247290.0,131166750.0,26.891591092870996
934,대한유화(주),6650,2022/12,2222070978.0,42890228.0,2393821096.0,-55332723.0,-159307623.0,25.77927404198277
935,대한유화(주),6650,2023/12,2499972628.0,50722190.0,2511571765.0,-20887988.0,-41433339.0,33.51659697490074
936,대한제강(주),84010,2020/12,1096134815.0,53755573.0,960572319.0,17806868.0,64000055.0,21.766945078719072
937,대한제강(주),84010,2021/12,2030305294.0,71364926.0,1757139580.0,56540058.0,145260730.0,28.01775878100139
938,대한제강(주),84010,2022/12,2141616302.0,78652568.0,1847583831.0,58163908.0,157215995.0,27.00526241763606
939,대한제강(주),84010,2023/12,1447832026.0,67071679.0,1270825748.0,18289460.0,91645139.0,16.63667322787069
940,대한제당(주),1790,2020/12,1214452231.0,102590832.0,1065560523.0,12606077.0,33694799.0,27.22643303768162
941,대한제당(주),1790,2021/12,1261349333.0,93835068.0,1125462429.0,7043069.0,35008767.0,16.748541014951165
942,대한제당(주),1790,2022/12,1378075519.0,93585421.0,1246438976.0,8870737.0,29180385.0,23.312681817897516
943,대한제당(주),1790,2023/12,1332349884.0,92026722.0,1193106252.0,9656548.0,37560362.0,20.45146113966373
944,대한제분(주),1130,2020/12,970248268.0,163930234.0,783351408.0,10136450.0,12830176.0,44.135564361957215
945,대한제분(주),1130,2021/12,1111341734.0,173279256.0,913102297.0,42313826.0,-17353645.0,169.5253171441345
946,대한제분(주),1130,2022/12,1368170051.0,184879454.0,1140016314.0,13788721.0,29485562.0,31.86354583852955
947,대한제분(주),1130,2023/12,1441458548.0,203250068.0,1183348997.0,20278965.0,34580518.0,36.96528638448889
948,덕양산업(주),24900,2020/12,1292024988.0,17906380.0,1274620119.0,-18918.0,-482593.0,3.772200410359893
949,덕양산업(주),24900,2021/12,1348236915.0,22116103.0,1319859712.0,3344671.0,2916429.0,53.41986232451167
950,덕양산업(주),24900,2022/12,1542026244.0,25725200.0,1485618344.0,6235093.0,24447607.0,20.321200546236152
951,덕양산업(주),24900,2023/12,1875890051.0,29880949.0,1818280867.0,6671002.0,21057233.0,24.05851652656579
952,동국홀딩스(주),1230,2020/12,5206191561.0,301653569.0,4609840343.0,58233262.0,236464387.0,19.760341556033246
953,동국홀딩스(주),1230,2021/12,7240296531.0,358115536.0,6079165575.0,128692419.0,674323001.0,16.02614542570054
954,동국홀딩스(주),1230,2022/12,8511126283.0,425514163.0,7342119028.0,122223210.0,621269882.0,16.439051191614837
955,동국홀딩스(주),1230,2023/12,1841113699.0,113486757.0,1667564306.0,76022184.0,-15959548.0,126.57150778397406
956,동부건설(주),5960,2020/12,1214628971.0,66972393.0,1095521714.0,7660178.0,44474686.0,14.693004665745365
957,동부건설(주),5960,2021/12,1144872824.0,78842315.0,1004779280.0,18207323.0,43043906.0,29.725645178482868
958,동부건설(주),5960,2022/12,1461208947.0,96271401.0,1323684165.0,11293360.0,29960021.0,27.37559862063185
959,동부건설(주),5960,2023/12,1899979526.0,101569145.0,1768254218.0,-5760411.0,35916574.0,-19.10193614486034
960,동아에스티(주),170900,2020/12,586728127.0,250346709.0,302387232.0,6184864.0,27809322.0,18.193887625372174
961,동아에스티(주),170900,2021/12,593227916.0,278257074.0,299351884.0,-726570.0,16345528.0,-4.6518468133405575
962,동아에스티(주),170900,2022/12,635392683.0,298719343.0,320000599.0,4744709.0,11928032.0,28.457882240238725
963,동아에스티(주),170900,2023/12,663980368.0,316916672.0,335885233.0,3982471.0,7195992.0,35.62628422172172
964,동아타이어공업(주),282690,2020/12,143165581.0,6813750.0,119398927.0,4663111.0,12289793.0,27.506266772937543
965,동아타이어공업(주),282690,2021/12,179555473.0,8255465.0,156910676.0,5632232.0,8757100.0,39.141719712909534
966,동아타이어공업(주),282690,2022/12,205744148.0,12370282.0,170995461.0,7082190.0,15296215.0,31.647429743093845
967,동아타이어공업(주),282690,2023/12,167633139.0,13511471.0,141670268.0,3222398.0,9229002.0,25.879804680598166
968,동양철관(주),8970,2020/12,173822459.0,19684602.0,146719438.0,381508.0,7036911.0,5.142713022815239
969,동양철관(주),8970,2021/12,182021205.0,14869043.0,170383611.0,89214.0,-3320663.0,-2.760804827803254
970,동양철관(주),8970,2022/12,266171679.0,19509783.0,238923434.0,100892.0,7637570.0,1.3037732820811163
971,동양철관(주),8970,2023/12,278300202.0,14901883.0,261200377.0,150133.0,2047809.0,6.830617004452347
972,동원산업(주),6040,2020/12,2857331306.0,187408225.0,2363426663.0,62995082.0,243501336.0,20.55328490005387
973,동원산업(주),6040,2021/12,2802218864.0,193257868.0,2348234157.0,52182200.0,208544639.0,20.014126738981407
974,동원산업(주),6040,2022/12,9026258367.0,997270400.0,7534555217.0,109209189.0,385223561.0,22.08777412094972
975,동원산업(주),6040,2023/12,8948570758.0,1054380613.0,7429456518.0,76365448.0,388368179.0,16.432090032512324
976,동원수산(주),30720,2020/12,145370739.0,13969876.0,133493891.0,1840116.0,-3933144.0,-87.91645405603748
977,동원수산(주),30720,2021/12,144619089.0,13408794.0,124983229.0,1135632.0,5091434.0,18.23703169357768
978,동원수산(주),30720,2022/12,177038841.0,15501195.0,155737003.0,2576576.0,3224067.0,44.41879977788669
979,동원수산(주),30720,2023/12,141944902.0,15115699.0,146229366.0,-538311.0,-18861852.0,2.774775655235474
980,동원시스템즈(주),14820,2020/12,1078539544.0,55243572.0,925623656.0,23692257.0,73980059.0,24.25688052692433
981,동원시스템즈(주),14820,2021/12,1250882270.0,65597626.0,1095287209.0,17096803.0,72900632.0,18.99698919196975
982,동원시스템즈(주),14820,2022/12,1436999452.0,70957549.0,1274202475.0,6360194.0,85479234.0,6.925341477518784
983,동원시스템즈(주),14820,2023/12,1276650646.0,71988710.0,1123810680.0,5207418.0,75643838.0,6.440738533486728
984,동일고무벨트(주),163560,2020/12,243181802.0,30346214.0,198050517.0,2432438.0,12352633.0,16.451987278248446
985,동일고무벨트(주),163560,2021/12,277512533.0,45474488.0,231166476.0,1020882.0,-149313.0,117.13151798652774
986,동일고무벨트(주),163560,2022/12,390439850.0,64827052.0,317533958.0,918804.0,7160036.0,11.372969386694129
987,동일고무벨트(주),163560,2023/12,357776406.0,38609263.0,305477843.0,2454531.0,11234769.0,17.930288619578796
988,동일산업(주),4890,2020/12,333283307.0,16031707.0,315268431.0,1827681.0,155488.0,92.15961927601732
989,동일산업(주),4890,2021/12,464419158.0,21279302.0,401091049.0,13493213.0,28555594.0,32.08940743550703
990,동일산업(주),4890,2022/12,498050515.0,21110381.0,454349267.0,6907178.0,15683689.0,30.575090367270985
991,동일산업(주),4890,2023/12,441161261.0,19157605.0,426242284.0,1329491.0,-5568119.0,-31.36606939792782
992,동화약품(주),20,2020/12,272075384.0,115512583.0,133409429.0,4923178.0,18230194.0,21.26333045571073
993,동화약품(주),20,2021/12,293018112.0,126850637.0,143671124.0,6944487.0,15551864.0,30.869392996224143
994,동화약품(주),20,2022/12,340426327.0,151075182.0,159436067.0,1494337.0,28420741.0,4.995263592493391
995,동화약품(주),20,2023/12,361108562.0,171639966.0,170692716.0,8718534.0,10057346.0,46.43475565459515
996,두산밥캣(주),241560,2020/12,4282057647.0,495984261.0,3392209379.0,108357518.0,285506489.0,27.511403955223564
997,두산밥캣(주),241560,2021/12,5816199969.0,638306523.0,4582555180.0,135134061.0,460204205.0,22.69870235420076
998,두산밥캣(주),241560,2022/12,8621911872.0,876909436.0,6673395662.0,242221450.0,829385324.0,22.60357585234899
999,두산밥캣(주),241560,2023/12,9758906769.0,986629651.0,7382377099.0,335781155.0,1054118864.0,24.1586553284305
1000,두산에너빌리티(주),34020,2020/12,15132406696.0,1901181060.0,13077134436.0,-25463118.0,179554318.0,-16.52470614804739
1001,두산에너빌리티(주),34020,2021/12,11283610609.0,987029330.0,9418698485.0,95408945.0,782473849.0,10.86807323848746
1002,두산에너빌리티(주),34020,2022/12,15421058082.0,1449756472.0,12865180742.0,146997419.0,959123449.0,13.289453553641842
1003,두산에너빌리티(주),34020,2023/12,17589887710.0,1549683146.0,14572886226.0,220959852.0,1246358486.0,15.058753528642942
1004,디아이동일(주),1530,2020/12,679668086.0,60887853.0,592409442.0,6789020.0,19581771.0,25.74446856751472
1005,디아이동일(주),1530,2021/12,813085258.0,63041705.0,701450573.0,15551288.0,33041692.0,32.00315765775221
1006,디아이동일(주),1530,2022/12,913722866.0,61724636.0,807243827.0,-12067546.0,56821949.0,-26.96393023050716
1007,디아이동일(주),1530,2023/12,682872127.0,56024463.0,620543126.0,2515598.0,3788940.0,39.901385319590425
1008,디엘(주),210,2020/12,1566148812.0,195299820.0,1251799226.0,23363159.0,95686607.0,19.624699640316805
1009,디엘(주),210,2021/12,2358774797.0,228294051.0,1937318660.0,102495458.0,90666628.0,53.06189228045508
1010,디엘(주),210,2022/12,5174950425.0,721632473.0,4165858495.0,22836104.0,264623353.0,7.944112967554934
1011,디엘(주),210,2023/12,5017815821.0,775395088.0,4091724341.0,-51551723.0,202248115.0,-34.20899619149475
1012,디와이(주),13570,2020/12,789428572.0,53305435.0,694401937.0,11614686.0,30106514.0,27.838810964210044
1013,디와이(주),13570,2021/12,998349819.0,52515778.0,899045851.0,15211510.0,31576680.0,32.51143076917487
1014,디와이(주),13570,2022/12,1094816896.0,61746249.0,1000149791.0,7222324.0,25698532.0,21.9384453429765
1015,디와이(주),13570,2023/12,1191171302.0,67976804.0,1079895354.0,11323837.0,31975307.0,26.152565510302004
1016,디와이파워(주),210540,2020/12,304751063.0,15531976.0,253686221.0,9794086.0,25738780.0,27.563456322380524
1017,디와이파워(주),210540,2021/12,437161571.0,12280451.0,382721849.0,10959295.0,31199976.0,25.994982218739025
1018,디와이파워(주),210540,2022/12,419018706.0,13149288.0,378901440.0,6484499.0,20483479.0,24.04518054709181
1019,디와이파워(주),210540,2023/12,430034676.0,15172974.0,378537580.0,9051818.0,27272304.0,24.919578235091272
1020,롯데렌탈(주),89860,2020/12,2252072788.0,2092123931.0,0.0,16130457.0,143818400.0,10.084759155234226
1021,롯데렌탈(주),89860,2021/12,2422658839.0,2177163986.0,0.0,36836408.0,208658445.0,15.004961427847125
1022,롯데렌탈(주),89860,2022/12,2738939589.0,2430545176.0,0.0,49255319.0,259139094.0,15.971534153571062
1023,롯데렌탈(주),89860,2023/12,2752292105.0,2447099902.0,0.0,46231561.0,258960642.0,15.14834276418261
1024,롯데쇼핑(주),23530,2020/12,16184381960.0,6194588249.0,9643709239.0,-60991126.0,407075598.0,-17.623190560251427
1025,롯데쇼핑(주),23530,2021/12,15573550043.0,6334634655.0,9031312694.0,-365276561.0,572879255.0,-175.94981739495154
1026,롯데쇼핑(주),23530,2022/12,15476035657.0,6427203796.0,8662606266.0,-248649866.0,634875461.0,-64.37943761857626
1027,롯데쇼핑(주),23530,2023/12,14555863880.0,6266300508.0,7781158641.0,14780309.0,493624422.0,2.9071934423049264
1028,롯데에너지머티리얼즈(주),20150,2020/12,536916981.0,35526396.0,450520986.0,2501505.0,48368094.0,4.917485195823934
1029,롯데에너지머티리얼즈(주),20150,2021/12,688892614.0,42732412.0,576234644.0,15062506.0,54863052.0,21.540773403624467
1030,롯데에너지머티리얼즈(주),20150,2022/12,729362922.0,44810191.0,599779830.0,11538291.0,73234610.0,13.610824761087272
1031,롯데에너지머티리얼즈(주),20150,2023/12,809006057.0,57602439.0,739598235.0,7742200.0,4063183.0,65.58194681189082
1032,롯데웰푸드(주),280360,2020/12,2076048022.0,606649816.0,1356848043.0,14220718.0,98329445.0,12.635004358012347
1033,롯데웰푸드(주),280360,2021/12,2145407245.0,624610744.0,1412325390.0,17768517.0,90702594.0,16.380874904102345
1034,롯데웰푸드(주),280360,2022/12,3203264461.0,799809816.0,2291069933.0,7626742.0,104757970.0,6.786280682020167
1035,롯데웰푸드(주),280360,2023/12,4066391863.0,954714931.0,2934658912.0,42066368.0,134951652.0,23.76389025252909
1036,롯데정밀화학(주),4000,2020/12,1263635638.0,94828759.0,1029573955.0,60725408.0,78507516.0,43.61425893777825
1037,롯데정밀화학(주),4000,2021/12,1780293057.0,104675458.0,1431104011.0,161393907.0,83119681.0,66.00610964818856
1038,롯데정밀화학(주),4000,2022/12,2463759308.0,121065319.0,1938383282.0,13920863.0,390389844.0,3.4431101524105814
1039,롯데정밀화학(주),4000,2023/12,1768621116.0,128148659.0,1485694102.0,70736649.0,84041706.0,45.70189998465871
1040,롯데정보통신(주),286940,2020/12,849545893.0,30132998.0,780662258.0,8200897.0,30549740.0,21.16325726464832
1041,롯데정보통신(주),286940,2021/12,929998711.0,35685886.0,854346445.0,9660841.0,30305539.0,24.17241941852127
1042,롯데정보통신(주),286940,2022/12,1047704878.0,59429042.0,954024397.0,7869882.0,26381557.0,22.9767923035292
1043,롯데정보통신(주),286940,2023/12,1196722468.0,68179195.0,1071597073.0,13296895.0,43649305.0,23.349925016945814
1044,롯데지주(주),4990,2020/12,9086649230.0,2335796407.0,6594603861.0,-51181583.0,207430545.0,-32.75643072752061
1045,롯데지주(주),4990,2021/12,9924864014.0,2411417272.0,7297045668.0,-80934649.0,297335723.0,-37.400299131602274
1046,롯데지주(주),4990,2022/12,14111852309.0,3660376059.0,9961645647.0,163289554.0,326541049.0,33.33592327631681
1047,롯데지주(주),4990,2023/12,15159775896.0,3949626931.0,10716459680.0,210256331.0,283432954.0,42.58879772932483
1048,롯데칠성음료(주),5300,2020/12,2257973301.0,811220532.0,1349522459.0,-6120504.0,103350814.0,-6.294851883121631
1049,롯데칠성음료(주),5300,2021/12,2506093270.0,863595665.0,1460279225.0,37893200.0,144325180.0,20.795487260944807
1050,롯데칠성음료(주),5300,2022/12,2841747050.0,925110661.0,1693777952.0,38292576.0,184565861.0,17.182466374382766
1051,롯데칠성음료(주),5300,2023/12,3224680482.0,1024665093.0,1989345636.0,40845537.0,169824216.0,19.388420225660017
1052,롯데케미칼(주),11170,2020/12,12223031551.0,796386248.0,11069734023.0,71398309.0,285512971.0,20.004497756417223
1053,롯데케미칼(주),11170,2021/12,18120462423.0,928308992.0,15656512542.0,476685246.0,1058955643.0,31.041453077640732
1054,롯데케미칼(주),11170,2022/12,22276082764.0,1045893994.0,21992795753.0,-420439697.0,-342167286.0,55.13189708098962
1055,롯데케미칼(주),11170,2023/12,19946396630.0,1128996139.0,19165102991.0,-413028189.0,65325689.0,118.78781113164273
1056,명문제약(주),17180,2020/12,127852856.0,77955164.0,78861731.0,458503.0,-29422542.0,-1.5830078118593889
1057,명문제약(주),17180,2021/12,137759902.0,68218590.0,75422116.0,206138.0,-6086942.0,-3.5052690074350377
1058,명문제약(주),17180,2022/12,152134941.0,71666910.0,74034142.0,-5323849.0,11757738.0,-82.74698242384972
1059,명문제약(주),17180,2023/12,169567373.0,94390227.0,74213381.0,92609.0,871156.0,9.609085202305542
1060,명신산업(주),9900,2020/12,809027813.0,35755500.0,707060758.0,15849542.0,50362013.0,23.937728089908177
1061,명신산업(주),9900,2021/12,1107708434.0,46011024.0,1005213979.0,12855081.0,43628350.0,22.75902998881212
1062,명신산업(주),9900,2022/12,1515242091.0,74712016.0,1313676410.0,37368466.0,89485199.0,29.457931704219973
1063,명신산업(주),9900,2023/12,1738905097.0,77040693.0,1453752020.0,47720823.0,160391561.0,22.9303139403756
1064,무림페이퍼(주),9200,2020/12,949654848.0,84568958.0,837819858.0,-2523181.0,29789213.0,-9.253935446125787
1065,무림페이퍼(주),9200,2021/12,1055273255.0,100210728.0,925252872.0,2625940.0,27183715.0,8.809025129609854
1066,무림페이퍼(주),9200,2022/12,1399139267.0,114165008.0,1188662472.0,6833426.0,89478361.0,7.095108722258472
1067,무림페이퍼(주),9200,2023/12,1321885020.0,101455496.0,1152645838.0,-5172804.0,72956490.0,-7.63134067391968
1068,무림피앤피(주),9580,2020/12,527907656.0,46649539.0,474944097.0,2101530.0,4212490.0,33.283549941241866
1069,무림피앤피(주),9580,2021/12,613699106.0,54414313.0,529898085.0,6258143.0,23128565.0,21.295828712763605
1070,무림피앤피(주),9580,2022/12,774103601.0,65780569.0,640031727.0,9446071.0,58845234.0,13.832025907251296
1071,무림피앤피(주),9580,2023/12,768920159.0,58575486.0,698734763.0,-9914580.0,21524490.0,-85.39756122140481
1072,미래산업(주),25560,2020/12,41560382.0,7367288.0,32927713.0,0.0,1265381.0,0.0
1073,미래산업(주),25560,2021/12,48338414.0,8301459.0,31550432.0,224636.0,8261887.0,2.646973324646619
1074,미래산업(주),25560,2022/12,56171984.0,13527499.0,34639919.0,36005.0,7968561.0,0.4498057733548578
1075,미래산업(주),25560,2023/12,21739463.0,10194590.0,29055243.0,662298.0,-18172668.0,-3.782318706001073
1076,미원상사(주),2840,2020/12,294983860.0,25175213.0,226924697.0,10651039.0,32232911.0,24.83688885935181
1077,미원상사(주),2840,2021/12,359794983.0,27525465.0,275114763.0,13524966.0,43629789.0,23.66376340866127
1078,미원상사(주),2840,2022/12,438188004.0,31126039.0,330046379.0,15609896.0,61405690.0,20.2684895496348
1079,미원상사(주),2840,2023/12,421367351.0,34156496.0,319972028.0,15117946.0,52120881.0,22.4839526126772
1080,미원스페셜티케미칼(주),268280,2020/12,371989561.0,26704354.0,296077027.0,11129257.0,38078923.0,22.61668080388261
1081,미원스페셜티케미칼(주),268280,2021/12,531343053.0,40843047.0,395467888.0,25595240.0,69436878.0,26.93325218743415
1082,미원스페셜티케미칼(주),268280,2022/12,611649824.0,51006004.0,479790370.0,20072126.0,60781324.0,24.82531790542024
1083,미원스페셜티케미칼(주),268280,2023/12,437672918.0,31582824.0,383562932.0,8408397.0,14118765.0,37.32559387640574
1084,미창석유공업(주),3650,2020/12,277578235.0,12973997.0,245885545.0,3744711.0,14973982.0,20.005194807137443
1085,미창석유공업(주),3650,2021/12,406292673.0,14423061.0,356419393.0,11253961.0,24196258.0,31.745815166896428
1086,미창석유공업(주),3650,2022/12,418789690.0,13882318.0,360902828.0,8370573.0,35633971.0,19.022065084914868
1087,미창석유공업(주),3650,2023/12,409234736.0,13826319.0,347418537.0,12999081.0,34990799.0,27.087129619828183
1088,보해양조(주),890,2020/12,78563805.0,24490284.0,52326016.0,-572776.0,2320281.0,-32.77678747700293
1089,보해양조(주),890,2021/12,83748911.0,28177481.0,54517693.0,1198552.0,-144815.0,113.74299279611516
1090,보해양조(주),890,2022/12,90858781.0,27343440.0,63453460.0,1356660.0,-1294779.0,2192.369224802444
1091,보해양조(주),890,2023/12,93084785.0,28867421.0,67021066.0,-366439.0,-2437263.0,13.069826964491943
1092,부광약품(주),3000,2020/12,169659754.0,67613065.0,98018538.0,1805017.0,2223134.0,44.810062979267656
1093,부광약품(주),3000,2021/12,182491221.0,70136103.0,106733238.0,6584128.0,-962248.0,117.1161248550307
1094,부광약품(주),3000,2022/12,190909365.0,79659445.0,111480555.0,3215805.0,-3446440.0,-1394.3265332668502
1095,부광약품(주),3000,2023/12,125928241.0,84570276.0,78854725.0,-5162874.0,-32333886.0,13.768853628953542
1096,사조산업(주),7160,2020/12,621927420.0,32892649.0,567117656.0,8694435.0,13222680.0,39.66961436302178
1097,사조산업(주),7160,2021/12,590393764.0,31883491.0,509272807.0,14937405.0,34300061.0,30.337477156115224
1098,사조산업(주),7160,2022/12,660986319.0,34720219.0,571092546.0,-3158849.0,58332403.0,-5.7252954921120365
1099,사조산업(주),7160,2023/12,632240276.0,38024238.0,618128041.0,5965302.0,-29877305.0,-24.946893825665715
1100,삼성SDI(주),6400,2020/12,11294770446.0,1709217655.0,8914217433.0,172444336.0,498891022.0,25.6867650340562
1101,삼성SDI(주),6400,2021/12,13553220249.0,2010042579.0,10475602069.0,412933762.0,654641839.0,38.67958031386294
1102,삼성SDI(주),6400,2022/12,20124069516.0,2412733669.0,15903322834.0,612913941.0,1195099072.0,33.899863363428125
1103,삼성SDI(주),6400,2023/12,22708300499.0,2348547443.0,18726384091.0,420097455.0,1213271510.0,25.71969126400048
1104,삼성공조(주),6660,2020/12,63768469.0,8638177.0,56430226.0,311223.0,-1611157.0,-23.941446258040795
1105,삼성공조(주),6660,2021/12,79578435.0,8786051.0,69621687.0,2607907.0,-1437210.0,222.7653269804228
1106,삼성공조(주),6660,2022/12,95745354.0,10837277.0,76170612.0,4109513.0,4627952.0,47.0332413348723
1107,삼성공조(주),6660,2023/12,125890837.0,12650270.0,107801236.0,1585363.0,3853968.0,29.14628655619597
1108,삼성물산(주),28260,2020/12,30216118917.0,2508406318.0,26850632786.0,304504440.0,552575373.0,35.52813114733808
1109,삼성물산(주),28260,2021/12,34455181883.0,2824956442.0,30434242704.0,651407158.0,544575579.0,54.46626760131906
1110,삼성물산(주),28260,2022/12,43161653400.0,3510625410.0,37122503576.0,789589557.0,1738934857.0,31.227286263410388
1111,삼성물산(주),28260,2023/12,41895681216.0,3696772910.0,35328734489.0,830390533.0,2039783284.0,28.931715845277672
1112,삼성바이오로직스(주),207940,2020/12,1164776874.0,123289556.0,748700763.0,25017363.0,267769192.0,8.544573708311162
1113,삼성바이오로직스(주),207940,2021/12,1568006928.0,189141957.0,841555563.0,167693130.0,369616278.0,31.20978853212263
1114,삼성바이오로직스(주),207940,2022/12,3001295198.0,484820638.0,1532847165.0,210968364.0,772659031.0,21.4479959659928
1115,삼성바이오로직스(주),207940,2023/12,3694588767.0,689084552.0,1891824206.0,262295633.0,851384376.0,23.55215419872011
1116,삼성에스디에스(주),18260,2020/12,11017431526.0,818130313.0,9327683137.0,433209103.0,438408973.0,49.70171167033025
1117,삼성에스디에스(주),18260,2021/12,13630002439.0,875065698.0,11946838970.0,224160328.0,583937443.0,27.739258298238767
1118,삼성에스디에스(주),18260,2022/12,17234749538.0,984481757.0,15334193757.0,2067622.0,914006402.0,0.22570468606585
1119,삼성에스디에스(주),18260,2023/12,13276844205.0,987918526.0,11480694732.0,284182610.0,524048337.0,35.161065170151176
1120,삼성엔지니어링(주),28050,2020/12,6749174145.0,311096074.0,6076895399.0,99714412.0,261468260.0,27.607750794866483
1121,삼성엔지니어링(주),28050,2021/12,7486696121.0,358030991.0,6625376323.0,178466984.0,324821823.0,35.460153597256536
1122,삼성엔지니어링(주),28050,2022/12,10054344625.0,377982619.0,8973419012.0,120396129.0,582546865.0,17.12743850179123
1123,삼성엔지니어링(주),28050,2023/12,10624917994.0,457632970.0,9174156158.0,237025431.0,756103435.0,23.866533248062897
1124,삼성전기(주),9150,2020/12,8208738308.0,1110609429.0,6268998200.0,167159983.0,661970696.0,20.160872976212715
1125,삼성전기(주),9150,2021/12,9675036128.0,1061065285.0,7127098009.0,413648216.0,1073224618.0,27.820013019351457
1126,삼성전기(주),9150,2022/12,9424551868.0,1080310160.0,7161405784.0,164121857.0,1018714067.0,13.87528512365338
1127,삼성전기(주),9150,2023/12,8909448484.0,1081450592.0,7188574155.0,84846197.0,554577540.0,13.269165983432988
1128,삼성전자(주),5930,2020/12,236806988000.0,56324816000.0,144488296000.0,9937285000.0,26056591000.0,27.608265917235475
1129,삼성전자(주),5930,2021/12,279604799000.0,61559601000.0,166411342000.0,13444377000.0,38189479000.0,26.03791008752087
1130,삼성전자(주),5930,2022/12,302231360000.0,68812960000.0,190041770000.0,-9213603000.0,52590233000.0,-21.24093780452746
1131,삼성전자(주),5930,2023/12,258935494000.0,71979938000.0,180388580000.0,-4480835000.0,11047811000.0,-68.2328517722617
1132,삼성중공업(주),10140,2020/12,6860317643.0,588602319.0,7325859346.0,17669719.0,-1071813741.0,-1.6762148844211726
1133,삼성중공업(주),10140,2021/12,6622001487.0,546294170.0,7387663491.0,102252751.0,-1414208925.0,-7.793915149485778
1134,삼성중공업(주),10140,2022/12,5944667452.0,392200993.0,6406887410.0,72700542.0,-927121493.0,-8.508749921793527
1135,삼성중공업(주),10140,2023/12,8009429912.0,412128997.0,7363956147.0,-140156052.0,373500820.0,-60.06393595248727
1136,삼아알미늄(주),6110,2020/12,197013477.0,12261168.0,177371797.0,855941.0,6524571.0,11.597311948005776
1137,삼아알미늄(주),6110,2021/12,252965525.0,15081855.0,222436527.0,2825864.0,12621279.0,18.29376474342213
1138,삼아알미늄(주),6110,2022/12,312055883.0,16002316.0,273482516.0,3840375.0,18730676.0,17.01460423796836
1139,삼아알미늄(주),6110,2023/12,268023420.0,16680941.0,247571889.0,-2214216.0,5984806.0,-58.72332977067249
1140,삼양식품(주),3230,2020/12,648506611.0,96134626.0,457034082.0,22726942.0,72610961.0,23.838306995277627
1141,삼양식품(주),3230,2021/12,642030314.0,105274476.0,471392424.0,15469597.0,49893817.0,23.66705784370443
1142,삼양식품(주),3230,2022/12,909036572.0,160846857.0,657814038.0,21684836.0,68690841.0,23.99410629034624
1143,삼양식품(주),3230,2023/12,1192914608.0,269217954.0,776182563.0,29734237.0,117779854.0,20.156879114687424
1144,삼양통상(주),2170,2020/12,198417051.0,7494858.0,133225592.0,17338079.0,40358522.0,30.05043399350336
1145,삼양통상(주),2170,2021/12,193958607.0,7680119.0,149891235.0,11602515.0,24784738.0,31.886207513383876
1146,삼양통상(주),2170,2022/12,178800834.0,8260540.0,154095088.0,4914645.0,11530561.0,29.88497073250405
1147,삼양통상(주),2170,2023/12,179258366.0,7802498.0,153771930.0,6986999.0,10696939.0,39.51042465767523
1148,삼영무역(주),2810,2020/12,392435848.0,25387033.0,344696268.0,6461430.0,15891117.0,28.90690711890685
1149,삼영무역(주),2810,2021/12,467033282.0,26960187.0,416121182.0,9702760.0,14249153.0,40.50933217735051
1150,삼영무역(주),2810,2022/12,492512781.0,30450621.0,442710058.0,-223798.0,19575900.0,-1.156453185292223
1151,삼영무역(주),2810,2023/12,476810216.0,31642195.0,427985745.0,6967534.0,10214742.0,40.55070469127606
1152,삼일제약(주),520,2020/12,122998992.0,42493831.0,73966763.0,-142504.0,6680902.0,-2.179494120731103
1153,삼일제약(주),520,2021/12,134246778.0,48588502.0,85258535.0,585307.0,-185566.0,146.42155795877832
1154,삼일제약(주),520,2022/12,179676108.0,63468938.0,112190589.0,1086384.0,2930197.0,27.04748142761219
1155,삼일제약(주),520,2023/12,196345808.0,67599767.0,122275013.0,-239758.0,6710786.0,-3.705099097083184
1156,삼호개발(주),10960,2020/12,363379547.0,13236402.0,336514817.0,4521438.0,9106890.0,33.176762402548576
1157,삼호개발(주),10960,2021/12,317259071.0,13417742.0,290756655.0,4534782.0,8549892.0,34.65720277020276
1158,삼호개발(주),10960,2022/12,307522114.0,15986033.0,287066680.0,2031864.0,2437537.0,45.46166253598636
